District,Code,State,FIRST,SECOND,THIRD,FOURTH,FIFTH,SIXTH,SEVENTH,EIGHTH,NINTH,TENTH,2003 Invasion of Iraq,Abortion,Abortion-rights movement,Affirmative action,Agricultural subsidies,Aid,Alternative energy,Anti-abortion movements,Basic income,Body worn video,Campaign finance,Campus sexual assault,Capital gains tax,Capital punishment,Charter schools,Chelsea Manning,Climate change,Common core,Confederate states,Corporate tax,DACA,Dakota Access pipeline,Dream act,Drug policy,Drug testing welfare recipients,Economic stimulus,Edward Snowden,Electoral college,Electoral fraud,Electronic Classroom of Tomorrow,Eminent domain,Equal pay for equal work,Estate tax in the United States,Euthanasia,Executive Order 13769,Federal reserve system,First amendment,Flag desecration,Flags of the confederate states,Free trade,Freedom of religion,Gender identity,Gender workplace diversity,Genetically modified organism,Gerrymandering,Global warming,Government spending,Gun control,Health care,Hydraulic fracturing,Immigration,Immigration to the United States,Income tax,Iraq War,ISIS,Islam,Israel boycott,Joint Comprehensive Plan of Action (Iran Deal),Labor Unions in the United States,Legal history of cannabis in the United States,Legality of cannabis,LGBT adoption rights,LGBT rights,Lobbying,Lockheed Martin F-35,Maternity leave in the United States,Medicaid,Medicare,Mental health,Mexico-United States barrier,Military budget,Military service,Minimum wage,NAFTA,National Debt of the United States,National security,National Security Agency,NATO,Net neutrality,No fly list,North Korea and weapons of mass destruction,Nuclear power,Obamacare,Offshore bank,Offshore drilling,Overtime pay,Paris Agreement,Patriot act,Pensions,Planned Parenthood,Political corruption,Prescription costs,PRISM,Prison overcrowding,Private Prisons,Property taxes,Public transportation,Right to work,Russian interference in the 2016 United States elections,Russian military action in Syria,Safe spaces,Same-sex marriage,Sanctuary cities,September 11 attacks,Sick leave,Single-payer healthcare,Social programs in the United States,Social security,Solitary confinement,Space exploration,Student loans in the United States,Syrian civil war,Tariff,Tax Cuts and Jobs Act of 2017,Term limits in the United States,Terrorism,Torture,TPP,Transgender people in the military,U.S. national anthem protests,United Nations,Vaccine controversies,Voter turnout,Voting age,War in Afghanistan,Welfare,Whistleblower,Women in combat,Women's health
Florida 18th,FL-18,FL,Health care,Medicare,Immigration,Medicaid,Mental health,Property taxes,Capital punishment,Social security,Charter schools,Women's health,0.04,2.87,0.27,0.31,0,1.23,0.08,0.29,0,0.17,0.24,0,0.24,6.06,4.07,0.08,1.22,1.73,0.84,0.54,0.44,0,0,0,0.04,0,0.08,1.3,0.36,0,0.21,0,0.12,0.58,0.11,1.11,1.31,0,0.52,0.21,0.36,0.2,0,1.35,0.62,1.79,0.65,0.64,18.06,0.31,14.06,0.2,3.74,0.23,1.29,2.47,0,0,0.08,0.04,1.68,0,0,0.81,0.6,0,11.64,15.6,7.25,0.04,0.12,0.3,3.87,0.15,0.95,0.42,0.32,0.42,0.27,0,0,0.94,3.69,0,0.19,0.65,0.23,0.26,2.74,2.75,0.08,0.04,0,0.04,0.23,7.07,1.4,0.12,0,0,0.61,0.8,0.38,3.77,0.24,0,0.51,5.82,0.04,0.17,0.09,0.04,1.25,0,0.15,3.02,0.94,0.07,0,0,1.48,0.04,1.01,0.65,0.04,0.38,0.11,0,4.03
Florida 19th,FL-19,FL,Medicare,Health care,Immigration,Medicaid,Social security,Property taxes,Pensions,Income tax,Abortion,Mental health,0.17,3.54,0.17,0.44,0,0.74,0,0.82,0,0.29,0.35,0,1.13,1.96,1.4,0.18,1.11,1.87,0.54,0.62,1.44,0,0.09,0,0,0,0.08,1.24,0.08,0,0,0.09,1.07,0.94,0.08,2.84,1,0,0,0.36,0.09,0.09,0,0.51,0.68,0.44,0.09,0.95,17.25,0.43,15.7,0.36,3.93,0.26,1.2,1.69,0,0,0.09,0.09,1.46,0,0,0.17,0.68,0,10.42,19.17,3.33,0.08,0.35,0.34,2.42,0.35,0.51,0.43,0.09,0.68,0.34,0,0,1.18,2.98,0.09,0.17,0.43,0,0.42,4.13,2.64,0,0,0,0,0,5.63,1.41,0.09,0,0,0.09,0.34,0.17,2.81,0.33,0,0,6.09,0.16,0,0.2,0.17,1.73,0,0.26,2.97,1.05,0,0,0,2.14,0,0.58,0.17,0.18,0.18,0,0,1.45
Florida 20th,FL-20,FL,Health care,Immigration,Medicaid,Medicare,Abortion,Mental health,Social security,Islam,Property taxes,Minimum wage,0.12,6.7,0,0.13,0.13,2,0.25,0.13,0,0,0.39,0,0.14,1.16,4,0,0.92,1.71,0.66,0.65,0.92,0,0.13,0,0,0,0,0.64,0.12,0,0,0.12,0,1.08,0,1.16,1.22,0,0.52,0.4,0.13,0.13,0,0.61,0.63,1.39,0.14,0.43,20.78,0.12,17.75,0.66,1.84,0,0.74,6.06,0,0.13,0,0,0.78,0.13,0,1.5,0.62,0,12.46,10.34,6.63,0,0.25,0.25,4.25,0.12,0,0.37,0.13,0.61,0.12,0,0,1.72,2.94,0,0,1.15,0,0.36,1.61,2.88,0,0,0,0,0,4.95,1.14,0,0,0,0,0.74,0.61,3.19,0.4,0,0.37,6.27,1.44,0.12,0.12,0,1.74,0,0.12,3.93,0.89,0,0,0,1.23,0,1.34,0,0,0.12,0.37,0,0.91
Florida 21st,FL-21,FL,Medicare,Health care,Immigration,Medicaid,Social security,Mental health,Property taxes,Income tax,Minimum wage,Obamacare,0.2,2.63,0.1,0.3,0,0.66,0.1,0.12,0.11,0.35,0.5,0,0.52,2.48,1.97,0.21,0.84,0.31,0.51,0.65,0.99,0,0,0,0,0,0.09,0.63,0.32,0,0.12,0,0.1,0.43,0,1.57,1.52,0,0.1,0.42,0.12,0.33,0,0.7,0.42,0.81,0.42,1,16.38,0.19,15.33,0.42,4.12,0.31,1.21,2.62,0.19,0,0.11,0,0.62,0,0,0.8,0.42,0,9.49,23.29,5.61,0,0.4,0.3,3.85,0.31,0.71,0.42,0.32,1.1,0.31,0,0,1.38,3.62,0.1,0.11,0.21,0.3,0.47,2.88,1.29,0.11,0,0,0,0,5.34,0.73,0.1,0.11,0,0.11,0.58,0.38,2.94,0.87,0,0.33,5.77,0,0.25,0,0.96,1.75,0,0.1,2.67,0.5,0,0,0,1.89,0,0.4,0,0.21,0.11,0.19,0,0.6
Florida 22nd,FL-22,FL,Health care,Immigration,Medicare,Medicaid,Mental health,Property taxes,Islam,Charter schools,Social security,Abortion,0.05,4.4,0.11,0.65,0,1.19,0.13,0.43,0.1,0.42,0.36,0.01,0.73,2.48,5.15,0.12,1.82,1.21,1.02,1.21,0.92,0,0.17,0.01,0,0.02,0.32,1.01,0.24,0,0.39,0.17,0.28,0.67,0.09,2.3,1.51,0.06,0.32,0.48,0.18,0.22,0,0.99,0.59,1.29,0.52,1.36,19.98,0.44,15.99,0.48,3.86,0.31,1.58,5.59,0.03,0.04,0.03,0,0.97,0.03,0.04,1.42,0.29,0,8.9,13.02,6.54,0.12,0.22,0.58,3.88,0.53,0.45,0.32,0.49,0.9,0.11,0.02,0,1.27,3.45,0.04,0.22,0.72,0.14,0.42,2.95,1.22,0.37,0.03,0.02,0.03,0.18,6.18,1.23,0.09,0,0.04,0.03,0.52,0.25,3.04,0.8,0,0.29,4.66,0.11,0.33,0.09,0.12,2.67,0,0.07,3.93,1.04,0.21,0,0,2.61,0.14,1.07,0.22,0.09,0.31,0.38,0.02,0.86
Florida 23rd,FL-23,FL,Immigration,Health care,Medicare,Medicaid,Social security,Property taxes,Abortion,Mental health,Terrorism,Minimum wage,0.2,3.82,0,0,0.21,1.08,0,0.22,0,0.23,0.21,0,0.65,1.67,3.02,0,1.51,0.39,0.86,0.19,0.85,0,0,0.21,0,0,0.21,0.21,0.43,0,0,0.39,0,0.66,0.2,1.87,0.85,0,0,0.44,0,0.21,0,0.6,0.83,0.42,0.22,0.46,11.17,0.2,19.28,0.21,1.6,0.42,0.8,2.57,0,0,0,0,2.55,0,0,0.82,0.6,0,6.34,8.1,3.79,0,0,0.4,3.03,0.19,1.42,0.59,0.21,0.2,0.2,0,0,0.59,2.41,0,0.21,0.42,0,0.19,2.22,0.82,0.2,0,0,0,0.21,4.43,1.03,0,0,0,0,0.2,0,2.59,0.43,0,0,4.87,0,0,0.24,0,2.61,0,0,3.58,0.21,0,0,0,2.01,0,0.39,0.99,0.4,0,0,0,0.64
Florida 24th,FL-24,FL,Immigration,Health care,Medicaid,Medicare,Abortion,Social security,Public transportation,Mental health,Property taxes,Minimum wage,0.31,6.32,0.37,0.14,0,0.4,0.02,0.24,0,0.07,0.02,0,0.34,1.12,2.51,0.02,0.85,0.65,0.81,0.38,0.67,0,0.02,0,0,0,0.08,0.52,0.23,0,0.1,0,0.08,0.38,0.06,0.6,1.31,0.02,0.42,0.13,0.1,0.33,0,0.76,0.16,0.57,0.45,0.32,14.67,0.1,17.2,0.12,2.26,0.06,0.75,2.41,0,0,0,0,0.97,0,0,0.85,0.15,0,10.55,7.79,3.99,0.04,0.02,0.08,3.14,0.39,0.31,0.08,0.22,0.47,0.15,0,0,0.85,3.04,0.04,0.36,0.8,0,0.08,1.82,1.61,0.08,0.02,0.02,0,0,3.55,4.44,0.02,0,0,0,0.9,0.06,2.01,0.14,0,0.12,5.13,0.07,0.48,0.09,0.08,1.71,0,0.17,1.84,0.82,0,0,0.02,1.86,0,0.76,0.29,0,0.15,0.76,0,0.24
Florida 25th,FL-25,FL,Immigration,Health care,Medicaid,Medicare,Property taxes,Abortion,Terrorism,Minimum wage,Islam,Tariff,0.05,4.19,0.14,0.24,0,0.86,0,0.24,0,0.21,0.73,0,0.25,1.55,3.77,0.1,2.15,0.7,0.6,1.26,1.13,0.05,0.1,0,0,0,0.19,0.63,0.25,0,0.15,0.05,0.14,0.36,0.32,2.14,0.69,0.05,0.25,0.41,0.1,0.1,0,0.74,0.33,1.77,0,0.83,13.19,0.23,21.42,0.3,3.21,0.19,0.98,3.95,0,0,0,0,0.89,0,0.1,1.12,0.32,0,10.08,7.52,3.25,0.2,0.14,0.52,4.02,0.84,0.37,0.42,0.54,0.79,0.19,0,0,0.88,3.58,0.15,0.23,1.35,0.1,0.32,2.16,1.33,0.19,0.05,0,0.05,0.05,5.78,1.73,0.1,0,0,0.05,0.98,0.05,1.63,0.49,0,0.19,2.75,0,0.21,0.05,0.05,3.89,0,0,4.11,0.78,0.14,0,0,3.6,0,0.37,0.04,0,0.05,0.33,0,0.42
Florida 26th,FL-26,FL,Immigration,Health care,Abortion,Medicare,Medicaid,September 11 attacks,Social security,Minimum wage,Property taxes,United Nations,0.53,8.53,0.22,0.88,0,0.24,0,0.81,0,0.32,0.34,0,0.71,2.04,2.69,0,1.98,0.86,0.75,0.42,0.9,0,0.21,0,0,0,0,0.21,0,0,0,0,0.61,0.36,0,0.79,2.51,0,0,0,0.24,0,0,0.22,0,0.88,0.24,0.83,11.38,0,22.05,0.68,2.46,0.22,0.97,2.23,0,0,0,0,0.46,0,0,0.43,0.22,0,8.23,8.43,3.66,0,0,0,4.27,0,0.2,0.22,1.01,0.22,0.54,0,0,0.86,1.52,0,0,0.79,0,0,0.75,0.21,0.33,0,0,0,0,4.04,2.56,0,0,0,0,0.76,0.53,6.12,0,0,0.55,4.62,0,0,0.25,0,1.31,0,0,2.49,1.01,0,0,0,3.71,0.33,0.21,0,0,0,0,0,0.8
Florida 27th,FL-27,FL,Immigration,Health care,Medicare,Medicaid,Mental health,Abortion,Property taxes,United Nations,Terrorism,Social security,0.1,5.59,0.1,0.82,0.01,0.96,0.1,0.36,0.16,0.12,0.52,0,0.49,2.19,2.5,0.04,2.35,0.7,0.71,1.67,0.75,0.02,0.12,0.04,0,0,0.24,0.5,0.19,0.07,0.15,0.21,0.4,0.57,0.22,2.26,1.25,0.02,0.17,0.29,0.1,0.29,0,1.34,0.52,1.68,0.37,1.05,19.6,0.28,20.2,0.53,3.11,0.21,1.43,3.57,0.05,0,0,0,0.95,0.03,0.06,1.43,0.63,0,8.97,10.9,5.8,0.04,0.17,0.32,3.57,0.57,0.61,0.32,0.37,0.66,0.37,0.01,0.02,1.27,3.38,0.05,0.54,0.75,0.3,0.23,2.51,1.97,0.9,0.01,0.09,0.02,0.15,5.24,1.96,0.06,0.02,0,0.09,0.98,0.14,2.47,0.32,0,0.26,4.1,0.06,0.15,0.19,0.22,1.94,0,0,4.19,1.26,0.17,0,0,4.29,0.05,1.21,0.12,0,0.25,0.51,0.01,0.58
Georgia 1st,GA-01,GA,Health care,Immigration,Medicare,Medicaid,Social security,Mental health,Property taxes,Islam,Abortion,Terrorism,0.66,4.51,0.06,0.71,0.01,1.03,0,0.05,0,0.02,0.24,0.01,1.27,2,0.77,0.11,0.57,1.33,2.61,0.09,0.41,0.11,0.01,0.01,0.01,0,0.24,0.71,0.78,0.01,0.21,0.08,0.11,0.88,0.01,3.28,1.15,0.32,1.32,1.07,0.4,0.15,0,1.45,0.74,0.69,1.44,0.28,13.8,0.3,11.36,0.1,2.56,0.54,1.04,4.68,0,0.01,0,0,1.04,0.01,0.01,0.93,0.24,0,8.17,9.82,5.74,0.06,0.1,0.42,3.22,0.63,1.29,0.14,0.37,1.33,0.07,0.01,0,1.21,1.9,0,0.06,0.42,0.03,0.29,1.78,1.28,0.36,0.02,0.13,0,0.02,4.74,0.71,0.02,0,0,0.01,0.35,0.27,3,0.13,0,0.48,7.61,0,0.2,0.01,1.48,2.78,0,0.12,4.33,1.08,0.07,0,0.02,2.74,0.09,0.4,0.1,0.11,0.16,0.19,0,1.01
Georgia 2nd,GA-02,GA,Health care,Abortion,Immigration,Medicaid,Medicare,Mental health,Social security,Islam,Capital punishment,Nuclear power,0.88,10.79,0.88,0.32,0.03,1.44,0.4,0.48,0.05,0.45,0.21,0,0.55,3.6,1.88,0.2,0.72,2.32,2,0.08,0.51,0,0.09,0.12,0,0,0.02,1.18,0.34,0.01,0.29,0.13,0.16,0.35,0.02,1.85,1.48,0.31,0.72,0.43,0.2,0.37,0,0.79,0.56,1.5,0.33,1.07,22.66,0.3,10.48,0.7,1.96,0.7,1.06,4.53,0,0.01,0,0,1.72,0.01,0.11,0.39,0.16,0,8.92,7.71,7.34,0.04,0.09,0.61,3.3,0.43,0.4,0.28,0.76,0.72,0.26,0,0,3.39,1.22,0.01,0.01,0.54,0.12,0.37,2.49,0.56,0.49,0,0,0.03,0.17,2.95,0.49,0.06,0,0,0.01,0.77,0.23,3.23,0.18,0,0.7,4.82,0.02,0.03,0.09,0.25,2.41,0,0.15,2.88,0.8,0.06,0,0,2.27,0.07,0.85,0.22,0.3,0.06,0.12,0.01,1.25
Georgia 3rd,GA-03,GA,Health care,Immigration,Medicaid,Medicare,Islam,Abortion,Social security,Property taxes,Mental health,Confederate states,0.87,5.9,0.15,0.78,0.03,0.76,0.08,0.23,0.01,0.35,0.13,0.07,0.23,2.9,1.37,0.05,1.24,1.66,3.77,0.13,1.14,0,0.27,0.11,0.01,0.03,0.21,1.39,0.6,0,0.19,0.05,0.21,0.26,0.43,2.22,1.16,0.45,2,0.42,0.3,0.13,0,1.34,0.46,1.78,0.63,0.9,18.04,0.15,12.28,0.26,2.19,0.24,1,6.19,0,0,0.01,0.01,1.41,0.02,0.01,0.59,0.19,0,8.97,7.82,4.72,0.02,0.12,0.36,2.58,0.33,0.77,0.17,0.35,0.58,0.16,0,0,1.47,2.15,0.03,0.08,0.54,0.32,0.17,1.47,0.84,0.22,0.02,0,0.02,0.04,4.84,0.63,0.12,0,0.01,0.08,0.65,0.18,3.58,0.38,0,0.45,5.59,0.02,0.09,0.11,0.07,2.33,0,0.01,2.08,0.89,0.04,0,0.05,2.22,0.07,0.68,0.08,0.27,0.19,0.13,0.02,0.64
Georgia 4th,GA-04,GA,Health care,Immigration,Islam,Medicaid,Mental health,Medicare,Abortion,Social security,Federal reserve system,Property taxes,0.34,5.83,0.2,0.42,0,0.64,0.07,0.16,0.07,0.17,0.35,0,0.45,1.94,1.93,0,1.76,2.28,2.47,0.07,0.63,0,0.22,0.17,0,0,0.13,1.8,0.21,0,0.07,0.13,0.01,0.37,0.07,3.75,0.85,0.37,0.59,1.23,0.39,0.01,0,1.28,0.55,0.93,0.77,0.72,17.84,0.17,13.83,0.49,1.64,1.16,0.93,12.4,0,0.25,0,0,0.77,0.04,0.1,0.71,0.09,0,10.12,8.07,9.39,0.05,0.07,0.32,2.8,0.63,0.7,0.16,0.47,1.17,0.41,0,0,3.49,2.59,0.01,0.11,1.05,0.08,0.43,2.13,0.98,0.28,0.1,0.04,0,0.01,3.54,0.84,0.01,0,0,0,0.61,0.2,2.66,0.63,0,0.54,4.99,0.17,0.09,0.15,0.08,2.52,0,0.1,2.93,1.66,0.05,0,0,3.05,0.14,0.36,0.08,0.46,0.15,0.12,0,1.03
Georgia 5th,GA-05,GA,Health care,Islam,Immigration,Medicaid,Medicare,Mental health,Abortion,Nuclear power,Social security,Property taxes,0.45,6.19,0.16,0.55,0.04,0.83,0.76,0.26,0.05,0.13,0.32,0.02,0.33,2.65,1.96,0.03,1.65,2.39,2.28,0.29,0.57,0.06,0.12,0,0,0,0.13,3.67,0.32,0,0.3,0.09,0.09,0.17,0.08,2.11,1.22,0.47,0.71,0.82,0.41,0.34,0,1.19,0.67,1.16,0.87,0.82,18.03,0.26,11.81,0.5,2,0.82,1.03,12.05,0,0.04,0,0,1,0,0.01,0.61,0.14,0,9.18,7.4,7.39,0.04,0.02,0.24,2.51,0.66,0.61,0.24,0.3,1,0.21,0,0,5.53,1.84,0.02,0.07,0.44,0.08,0.17,1.71,1.17,0.14,0,0.01,0.01,0.1,4.15,0.92,0.04,0,0,0.06,0.57,0.15,4.02,0.35,0,0.43,4.23,0.09,0.08,0.19,0.15,3.49,0,0.03,2.79,1.09,0.13,0,0.03,3.19,0.05,0.99,0.22,0.41,0.19,0.28,0,0.72
Georgia 6th,GA-06,GA,Health care,Immigration,Medicare,Islam,Property taxes,Medicaid,Mental health,Social security,Abortion,Nuclear power,0.28,4.48,0.27,0.95,0.02,0.9,0.03,0.17,0.06,0.19,0.44,0,0.64,2.38,1.55,0.11,1.3,1.49,2.77,0.5,1.26,0,0.21,0.05,0,0.04,0.28,1.83,0.38,0,0.33,0.18,0.29,0.37,0.11,4.35,0.98,0.33,0.68,0.35,0.3,0.14,0,1.11,0.51,1.35,0.95,0.99,20.06,0.25,13.04,0.4,2.94,0.41,1.05,9.05,0,0.01,0,0.02,0.98,0.05,0.06,1.03,0.39,0,6.4,12.41,6.31,0.07,0.17,0.25,2.93,0.51,0.81,0.19,0.28,0.71,0.25,0.02,0.02,4.44,2.62,0.03,0.06,0.48,0.06,0.42,2.31,1.12,0.37,0.03,0.01,0.02,0.14,6.71,0.56,0.13,0,0.01,0.06,0.64,0.4,3.05,0.51,0,0.47,5.47,0.07,0.18,0.15,0.23,3.11,0,0.05,2.85,1.01,0.03,0,0.01,2.26,0.07,0.71,0.27,0.45,0.3,0.16,0,0.76
Georgia 7th,GA-07,GA,Immigration,Health care,Medicare,Medicaid,Mental health,Islam,Property taxes,Social security,Abortion,Federal reserve system,0.2,4.17,0.25,0.53,0.02,0.78,0.05,0.22,0.01,0.22,0.31,0.02,0.58,2.79,1.03,0.13,0.7,1.44,1.85,0.35,1.38,0,0.12,0.02,0,0,0.17,1.09,0.25,0,0.29,0.1,0.17,0.67,0.16,4.04,0.9,0.44,0.59,0.28,0.39,0.23,0,1.12,0.84,0.84,0.7,0.78,15.86,0.27,15.91,0.42,2.65,0.36,1.01,6.19,0,0,0.01,0,1.11,0.02,0,0.61,0.25,0,8.34,9.79,6.31,0.1,0.07,0.37,2.4,0.37,1.06,0.19,0.64,0.67,0.38,0,0,1.57,2.82,0.02,0.02,0.66,0.06,0.52,1.79,1.17,0.29,0.07,0.07,0,0.05,5.59,0.82,0.11,0.01,0,0.02,0.83,0.34,2.78,0.61,0,0.47,4.31,0.08,0.41,0.1,0.1,1.96,0,0.03,2.1,1.14,0.12,0,0.01,1.99,0.06,0.57,0.27,0.15,0.28,0.09,0,0.53
Georgia 8th,GA-08,GA,Health care,Mental health,Medicaid,Islam,Immigration,Medicare,Abortion,Nuclear power,Social security,September 11 attacks,0.34,7.14,0.22,0.45,0.07,1.97,0.19,0.45,0.02,0.22,0.15,0.02,0.57,2.41,1.14,0.06,1.35,2.24,2.34,0.24,0.68,0,0.02,0.09,0.02,0.04,0.16,1.8,0.15,0,0,0.05,0.06,0.32,0.05,3.67,1.99,0.39,1.29,0.28,0.4,0.14,0,1.71,0.79,1.01,2.05,0.65,20.85,0.71,8.21,0.48,2.72,0.42,1.25,8.75,0,0,0,0,1.02,0.02,0.18,0.35,0.7,0,10.02,8.18,11.12,0.1,0.02,0.57,2.48,0.2,0.73,0.23,0.34,0.57,0.17,0,0,5.45,1.76,0.02,0.29,0.25,0.2,0.17,2.25,0.57,0.55,0.02,0,0.06,0.25,2.52,0.64,0.02,0,0,0.02,0.55,0.55,4.23,0.48,0,0.59,4.97,0.02,0.06,0.36,0.07,1.96,0,0.1,2.53,0.36,0.2,0,0.02,1.46,0.02,0.48,0.16,0.31,0.36,0.4,0.02,2.37
Georgia 9th,GA-09,GA,Health care,Medicare,Immigration,Islam,Property taxes,Federal reserve system,Medicaid,Mental health,Social security,Capital punishment,0.43,4.41,0.53,0.27,0,0.86,0,0.29,0,0,0.22,0,0.3,4.51,3.25,0.13,1.54,1.84,3.99,0.46,0.32,0,0,0,0,0,0.09,1.78,0,0,0.1,0,0.13,0.14,0,6.47,2.2,1.12,2.63,0,0.59,0.26,0,0.55,0.36,0.18,0.42,0.41,13.35,0,11.26,0.46,1.97,0.77,1.78,10.11,0,0,0,0,1.5,0,0,0.89,0.47,0,6.2,11.81,5.62,0.09,0.18,0.18,2.81,0.7,0.84,0.12,0.42,0.86,0.22,0,0,1.01,2.24,0,0,0.68,0.13,0.67,1.4,0.82,0.12,0,0,0,0.09,6.47,0.39,0,0,0,0,0.66,0.09,3.65,0.12,0,0,5.58,0,0.12,0.14,0.34,1.7,0,0.13,1.48,0.9,0.13,0,0,2.28,0.21,1.1,0.22,0,0,0.12,0,0.46
Georgia 10th,GA-10,GA,Health care,Medicare,Immigration,Medicaid,Mental health,Islam,Abortion,Genetically modified organism,Property taxes,September 11 attacks,0.71,5.3,0.34,0.49,0,0.86,0.03,0.59,0,0.3,1.15,0,0.47,3.3,0.78,0.02,1.92,1.41,2.11,0.16,0.73,0.01,0.16,0.59,0.05,0,0.08,1.85,0.31,0,0.07,0.14,0.04,0.39,0.07,2.96,0.9,0.16,0.6,1.71,0.34,0.64,0,4.71,0.95,1.9,2.61,1.16,20.13,0.46,10.55,0.61,2.46,0.92,0.67,5.97,0,0.01,0.05,0,1.99,0,0,0.6,0.12,0,8.93,11.47,8.82,0.1,0.08,0.27,3.87,2.53,0.78,0.64,0.87,0.45,0.23,0.01,0,1.7,1.31,0,0.12,0.41,0.17,0.29,1.14,0.94,0.17,0.02,0,0.06,0.21,4.41,1.48,0.03,0.01,0,0.09,1.09,0.07,4.06,0.54,0,0.4,3.75,0.11,0.01,0.04,0.07,3.56,0,0.35,4.03,2.11,0.14,0,0.01,3.97,0.15,0.73,0.19,1.21,0.27,0.2,0.02,1.17
Georgia 11th,GA-11,GA,Health care,Immigration,Medicare,Medicaid,Mental health,Social security,Property taxes,Abortion,Islam,September 11 attacks,0.22,4.18,0.12,0.31,0.04,0.76,0.06,0.35,0.07,0.12,0.34,0.04,0.65,2.15,0.59,0.19,0.97,1.23,2.65,0.54,1.43,0.01,0.02,0.08,0,0.01,0.24,1.03,0.41,0.01,0.31,0.08,0.2,0.73,0.22,2,0.68,0.41,0.94,0.14,0.29,0.17,0,0.94,0.69,0.73,0.44,1.37,18,0.43,11.79,0.27,3.22,0.87,1.27,3.95,0,0.01,0,0,1.59,0.01,0.03,1.55,0.44,0,7.46,10.76,5.63,0.03,0.08,0.34,2.34,0.29,0.7,0.09,0.53,0.75,0.38,0.01,0,3,1.84,0.03,0.01,0.71,0.18,0.16,2.27,1.1,0.24,0.04,0,0.03,0.13,4.75,0.52,0.05,0,0,0.11,0.59,0.28,3.56,0.47,0,0.4,5.28,0.04,0.09,0.22,0.34,2.33,0,0,3.28,1.17,0.1,0,0,2.45,0.11,0.64,0.14,0.28,0.1,0.23,0.01,0.91
Georgia 12th,GA-12,GA,Health care,Medicare,Medicaid,Immigration,Mental health,Nuclear power,Social security,Abortion,Islam,September 11 attacks,0.32,4.81,0.11,0.47,0.02,1.27,0,0.2,0.06,0.1,0.18,0.02,0.22,1.93,1.8,0.11,0.83,1.34,1.94,0.18,0.33,0,0.02,0.08,0,0.05,0.04,0.82,0.55,0,0.19,0.17,0.34,0.49,0.08,2.05,1.81,0.53,0.97,0.28,0.68,0.3,0,0.94,0.29,1.43,0.91,1.19,19.26,0.42,10.36,0.15,2.03,0.27,0.88,4.22,0,0.01,0,0,1.7,0,0.04,0.62,0.22,0,11.38,14.69,7.18,0.16,0.07,0.7,2.73,0.34,0.74,0.25,1.67,0.55,0.44,0,0.02,6.7,1.64,0.01,0.02,0.4,0.02,0.27,1.25,1,0.19,0,0.06,0.01,0.07,2.17,0.9,0.11,0,0,0.05,0.58,0.29,3.73,0.6,0,0.58,5.51,0.06,0.1,0.15,0.05,0.84,0,0.03,2.68,0.9,0.03,0,0.05,1.35,0.14,0.46,0.15,0.05,0.12,0.17,0.03,1.32
Georgia 13th,GA-13,GA,Health care,Immigration,Medicaid,Medicare,Mental health,Abortion,Islam,Property taxes,Social security,September 11 attacks,0.74,5.5,0.05,0.24,0,0.76,0.01,0.16,0.04,0.3,0.1,0.01,0.53,1.99,0.99,0.07,1.2,1.07,2.42,0.3,0.98,0,0.05,0.01,0,0,0.31,0.89,0.16,0,0.27,0.19,0.04,0.24,0.07,1.5,0.57,0.23,0.89,0.46,0.36,0.11,0,2.05,0.64,0.86,0.37,0.56,15.27,0.24,12.48,0.26,1.82,0.69,1.68,4.75,0,0.15,0.04,0,1.23,0.01,0.07,0.42,0.45,0,8.94,8.31,5.89,0.08,0.06,0.32,2.13,0.31,0.53,0.2,0.56,1.01,0.1,0,0,1.37,2.15,0,0.01,0.38,0.06,0.3,1.7,2.54,0.1,0.05,0,0.09,0.1,3.92,0.43,0.05,0,0.01,0.04,0.47,0.23,3.33,0.4,0,0.41,3.81,0.06,0.1,0.07,0.17,1.57,0,0.04,2.9,0.68,0.04,0,0,2.33,0.21,0.47,0.22,0.39,0.1,0.11,0,0.66
Georgia 14th,GA-14,GA,Health care,Immigration,Medicare,Medicaid,Mental health,Islam,Social security,Nuclear power,Abortion,Property taxes,0.68,4.49,0.18,0.39,0.04,1.98,0.08,0.31,0,0.07,0.08,0.02,0.28,2.31,0.37,0.17,0.33,1.55,3.32,0.1,1.25,0,0.02,0.02,0.05,0.45,0.04,0.46,0.74,0,0.2,0.11,0.08,0.47,0.12,1.4,1.58,0.83,1.92,0.26,0.32,0.18,0,1.14,0.2,0.66,1.09,0.28,17.37,0.15,11.6,0.38,2.21,0.44,0.55,6.15,0,0,0.08,0,1.28,0,0.08,0.9,0.18,0,10.19,10.27,6.2,0.04,0.08,0.31,2.89,0.09,0.92,0.46,1.28,0.41,0.11,0,0,4.63,2.49,0,0,0.44,0,0.18,0.96,0.63,0.52,0.11,0,0,0.13,4.2,0.35,0.14,0,0,0.04,0.79,0.21,3.24,0.21,0,0.45,5.66,0.04,0.15,0.04,0.09,1.65,0,0.02,1.52,1.61,0.03,0,0,1.86,0.02,0.42,0.52,0.21,0.14,0.1,0,0.34
