District,Code,State,FIRST,SECOND,THIRD,FOURTH,FIFTH,SIXTH,SEVENTH,EIGHTH,NINTH,TENTH,2003 Invasion of Iraq,Abortion,Abortion-rights movement,Affirmative action,Agricultural subsidies,Aid,Alternative energy,Anti-abortion movements,Basic income,Body worn video,Campaign finance,Campus sexual assault,Capital gains tax,Capital punishment,Charter schools,Chelsea Manning,Climate change,Common core,Confederate states,Corporate tax,DACA,Dakota Access pipeline,Dream act,Drug policy,Drug testing welfare recipients,Economic stimulus,Edward Snowden,Electoral college,Electoral fraud,Electronic Classroom of Tomorrow,Eminent domain,Equal pay for equal work,Estate tax in the United States,Euthanasia,Executive Order 13769,Federal reserve system,First amendment,Flag desecration,Flags of the confederate states,Free trade,Freedom of religion,Gender identity,Gender workplace diversity,Genetically modified organism,Gerrymandering,Global warming,Government spending,Gun control,Health care,Hydraulic fracturing,Immigration,Immigration to the United States,Income tax,Iraq War,ISIS,Islam,Israel boycott,Joint Comprehensive Plan of Action (Iran Deal),Labor Unions in the United States,Legal history of cannabis in the United States,Legality of cannabis,LGBT adoption rights,LGBT rights,Lobbying,Lockheed Martin F-35,Maternity leave in the United States,Medicaid,Medicare,Mental health,Mexico-United States barrier,Military budget,Military service,Minimum wage,NAFTA,National Debt of the United States,National security,National Security Agency,NATO,Net neutrality,No fly list,North Korea and weapons of mass destruction,Nuclear power,Obamacare,Offshore bank,Offshore drilling,Overtime pay,Paris Agreement,Patriot act,Pensions,Planned Parenthood,Political corruption,Prescription costs,PRISM,Prison overcrowding,Private Prisons,Property taxes,Public transportation,Right to work,Russian interference in the 2016 United States elections,Russian military action in Syria,Safe spaces,Same-sex marriage,Sanctuary cities,September 11 attacks,Sick leave,Single-payer healthcare,Social programs in the United States,Social security,Solitary confinement,Space exploration,Student loans in the United States,Syrian civil war,Tariff,Tax Cuts and Jobs Act of 2017,Term limits in the United States,Terrorism,Torture,TPP,Transgender people in the military,U.S. national anthem protests,United Nations,Vaccine controversies,Voter turnout,Voting age,War in Afghanistan,Welfare,Whistleblower,Women in combat,Women's health
Florida 25th,FL-25,FL,Immigration,Health care,Medicare,Medicaid,Property taxes,Abortion,Obamacare,Mental health,Social security,Minimum wage,0.11,5.58,0.17,0.67,0,0.77,0,0.24,0.05,0.06,0.34,0,0.42,2.54,2.72,0.04,1.12,0.53,0.73,1.04,1.51,0,0.22,0.01,0,0.02,0.17,1.21,0.39,0,0.06,0.06,0.26,0.56,0.07,1.33,1.03,0.01,0.2,0.35,0.18,0.11,0,0.71,0.46,1.41,0.21,1.08,14.51,0.38,22.14,0.39,2.97,0.26,1.07,3.65,0.02,0.02,0.01,0,0.74,0,0.02,1.4,0.19,0,8.91,10.18,4.09,0.08,0.07,0.33,3.85,0.36,0.94,0.43,0.42,0.58,0.24,0.02,0,0.8,5.14,0.02,0.22,0.71,0.14,0.33,3.06,1.34,0.28,0,0,0,0.03,5.76,1.85,0.2,0,0.01,0.1,1.07,0.14,2.17,0.33,0,0.26,3.93,0.01,0.08,0.08,0.11,2.51,0,0.05,2.46,0.84,0.11,0,0,3.41,0.04,0.8,0.12,0.06,0.27,0.06,0.02,0.47
Florida 26th,FL-26,FL,Immigration,Health care,Medicaid,Abortion,Charter schools,Medicare,Property taxes,Mental health,Social security,Minimum wage,0.05,7.45,0.56,0.36,0,1.06,0.06,0.94,0.06,0.12,0.18,0,0.11,3.36,7.38,0,0.79,1.08,1.12,1.41,1.13,0,0.25,0,0,0.06,0,1.14,0.29,0,0.25,0.12,0.11,0.41,0,2.12,2.52,0.06,0.06,0.12,0.17,0.11,0,0.84,0.29,0.67,0.12,1.57,15.85,0.34,20.02,0.89,4.08,0.42,0.84,3.1,0,0,0.06,0,0.74,0,0,1.26,0.43,0,14.09,6.96,5.85,0.06,0,0.41,4.36,0.24,0.74,0.54,1.01,0.28,0.11,0,0,4.08,3.02,0,0.06,0.17,0.11,0.11,1.68,1.21,0,0.06,0,0.11,0,6.79,1.35,0.11,0,0,0,1.25,0.06,3.75,0.06,0,1.08,5.32,0,0.11,0,0.24,1.56,0,0.06,2.18,1.39,0,0,0,2.82,0,0.34,0,0,0.17,0.06,0,0.12
Florida 27th,FL-27,FL,Immigration,Health care,Property taxes,Medicare,Medicaid,Mental health,Abortion,United Nations,Minimum wage,Obamacare,0.05,4.82,0.13,0.6,0.03,0.87,0.05,0.33,0.07,0.08,0.53,0,0.76,2.73,2.31,0.08,2.28,0.57,0.51,2.05,1.32,0.03,0.14,0.02,0,0,0.4,0.8,0.27,0,0.3,0.06,0.38,0.64,0.18,2.27,0.9,0.06,0.15,0.49,0.24,0.21,0,0.79,0.58,1.6,0.34,0.87,16.59,0.31,21.96,0.35,3.47,0.39,1.27,3.03,0.03,0.03,0.04,0,1.07,0,0.02,1.73,0.31,0,7.92,8.52,5.4,0.04,0.18,0.22,4.27,0.56,0.45,0.29,0.49,0.83,0.35,0.04,0.02,1.32,3.88,0.08,0.49,0.54,0.22,0.35,2.01,1.73,0.14,0.01,0.01,0.01,0.17,8.92,2.83,0.04,0,0,0.08,0.76,0.08,2.57,0.45,0,0.45,3.77,0.1,0.06,0.15,0.16,2.72,0,0.05,3.1,0.88,0.24,0,0,4.63,0.09,1.09,0.23,0.08,0.38,0.37,0,0.37
Georgia 1st,GA-01,GA,Health care,Immigration,Medicaid,Medicare,Abortion,Social security,Minimum wage,Federal reserve system,Mental health,Tariff,0.42,7.1,0.15,0.4,0,0.6,0.1,0.36,0.01,0.26,0.19,0.16,0.29,2.12,2.05,0.11,1.38,2.83,1.96,0.13,0.63,0,0.01,0.01,0.01,0.06,0.12,2.3,0.31,0,0.04,0.15,0.01,1.26,0.09,4.66,1.46,0.02,0.33,2.31,0.34,0.02,0,1.27,0.65,1.97,0.9,2.89,18.31,0.32,11.23,0.53,2.66,0.43,0.62,3.29,0,0,0,0,1.77,0.08,0,0.53,0.12,0,9.65,8.25,4.41,0.07,0.26,0.33,4.72,1.1,1.53,0.03,0.43,1.04,0.32,0,0,2.83,2.3,0.01,0.01,0.33,0.05,0.33,1.82,1.3,0.42,0.01,0.15,0.03,0.18,4.08,0.77,0.02,0.08,0,0.01,0.67,0.45,3.02,0.43,0,0.56,6.32,0.06,0.08,0.2,0.03,4.22,0,0.29,3.62,1.04,0.01,0,0,3.21,0.18,0.24,0.11,0.18,0.04,0.44,0,1.31
Georgia 2nd,GA-02,GA,Health care,Immigration,Medicaid,Nuclear power,Abortion,Social security,Medicare,Mental health,Islam,September 11 attacks,0.36,7.72,0.47,0.68,0,1,0.27,0.67,0.01,0.22,0.16,0,0.23,3.52,0.66,0.24,0.83,1.75,2.12,0.04,1.17,0,0.23,0.03,0,0.02,0.19,1.42,0.31,0,0.03,0.06,0.22,0.66,0.03,0.96,1.67,0.25,0.76,0.12,0.58,0.09,0,0.99,0.19,1.38,0.38,2.47,26.98,0.32,13.71,1.04,1.85,1.03,0.76,4.95,0,0,0,0,1.27,0.01,0.01,0.6,0.41,0,8.43,7.12,6.14,0,0.01,1.27,3.21,0.2,1.59,0.5,0.35,0.63,0.4,0,0,7.99,1.46,0,0,0.91,0.04,0.86,1.74,0.81,0.25,0.01,0,0.01,0.06,3.75,0.48,0.06,0,0,0.01,0.94,0.24,4.08,0.39,0,0.69,7.12,0,0.12,0.26,0.13,1.61,0,0.07,3.05,0.93,0.01,0,0,1.25,0.17,0.46,0.37,0.85,0.06,0.61,0.11,1.31
Georgia 3rd,GA-03,GA,Health care,Immigration,Medicare,Abortion,Medicaid,Social security,Islam,Capital punishment,Mental health,Property taxes,0.83,7.77,0.15,0.42,0.04,1.08,0.19,0.19,0.13,0.15,0.21,0.01,0.28,6.8,1.66,0,2.46,1.84,3.86,0.11,1.9,0.04,0.47,0.17,0,0,0.17,1.31,0.8,0,0.17,0.01,0.12,0.53,0.73,2.8,1.01,0.06,2.28,0.99,1.05,0.17,0,1.01,1.58,3.11,0.7,0.74,21.07,0.04,14.14,0.35,2.79,0.25,0.42,6.91,0,0.11,0.04,0,1.29,0.05,0.03,1.71,0.76,0,7.31,10.18,6.25,0.01,0.05,0.31,3.58,0.67,0.64,0.1,0.21,0.98,0.85,0,0,3.35,3.52,0.7,0.03,0.48,0.12,0.22,1.37,0.68,0.57,0.07,0,0,0.08,5.05,0.22,0.06,0,0,0.07,0.72,0.63,4.87,0.32,0,0.49,7.2,0,0.03,0.03,0.02,2.66,0,0.07,1.94,1.62,0.1,0,0.04,2.1,0.08,0.7,0.34,0.03,0.16,0.17,0.04,0.63
Georgia 4th,GA-04,GA,Health care,Immigration,Islam,Medicaid,Mental health,Medicare,Abortion,Social security,Nuclear power,Property taxes,0.39,7.77,0.24,0.81,0,1.15,0.38,0.16,0.03,0.19,0.48,0,0.17,3.36,2.18,0,1.56,1.61,2.54,0.32,0.86,0.01,0.44,0.01,0,0.03,0.06,0.87,0.53,0,0.19,0.17,0.19,0.39,0.06,3.08,0.66,0.06,0.25,0.57,0.42,0.21,0,1.14,0.37,1.12,0.8,0.85,20.65,0.07,17.67,0.42,2.05,0.58,0.75,14.44,0,0.09,0.01,0,0.99,0,0.11,0.3,0.14,0,11.45,8.31,9.42,0,0.08,0.44,2.86,0.59,0.57,0.14,0.26,0.76,0.35,0,0,5.22,3.51,0.06,0.12,1,0.14,0.61,2,0.97,0.19,0.12,0,0,0.05,4.1,1,0.03,0,0,0.1,0.69,0.29,3.21,0.39,0,0.71,5.58,0,0.18,0.11,0.17,3.81,0,0.09,2.65,1.28,0.05,0,0,3.48,0.16,0.65,0.48,0.28,0.23,0.42,0,0.59
Georgia 5th,GA-05,GA,Health care,Islam,Immigration,Medicaid,Medicare,Abortion,Mental health,Property taxes,NAFTA,Social security,0.4,7.45,0.16,0.55,0.06,0.91,0.08,0.17,0.01,0.16,0.48,0,0.27,2.63,2.05,0.01,1.43,2.55,2.63,0.4,0.83,0.14,0.15,0.06,0,0.03,0.2,1.25,0.34,0,0.26,0.06,0.1,0.32,0.15,1.62,1.67,0.07,0.49,1.19,0.35,0.23,0,1.23,0.61,1.02,0.54,0.92,18.47,0.27,13.52,0.45,2.12,0.69,1.21,15.01,0.03,0.03,0.04,0,1.22,0,0.01,0.57,0.11,0,10.89,7.72,5.95,0.11,0.03,0.2,3.21,4.49,0.38,0.18,0.45,1.03,0.39,0,0.03,4.12,3.05,0.07,0.04,0.53,0.06,0.28,1.44,1.13,0.25,0,0.03,0.02,0.3,4.84,0.9,0.11,0,0,0.04,0.48,0.3,3.74,0.31,0,0.42,4.13,0.1,0.12,0.15,0.31,4.03,0,0.03,2.46,1.28,0.04,0,0.03,3.69,0.17,0.87,0.19,0.66,0.19,0.27,0,0.63
Georgia 6th,GA-06,GA,Health care,Immigration,Medicare,Islam,Property taxes,Medicaid,Mental health,Social security,Abortion,Tariff,0.18,5.18,0.29,0.84,0.01,0.82,0.09,0.22,0.03,0.15,0.48,0,0.76,3.08,1.69,0.08,1.07,1.26,2.99,0.52,1.04,0.01,0.1,0.04,0,0.03,0.25,1.61,0.36,0.01,0.28,0.18,0.2,0.42,0.14,3.91,0.97,0.09,0.46,0.54,0.33,0.12,0,1.2,0.57,1.09,0.75,0.91,21.12,0.33,15.42,0.36,3.55,0.35,1.07,9.68,0,0.03,0.02,0,1.12,0.03,0.05,0.92,0.37,0,7.71,11.59,6.26,0.06,0.17,0.36,3,0.58,0.71,0.16,0.47,0.74,0.27,0.04,0,2.94,3.61,0.05,0.07,0.69,0.13,0.59,2.87,1.13,0.34,0.03,0,0.01,0.14,7.73,0.83,0.07,0.01,0,0.06,0.77,0.37,2.99,0.6,0,0.48,5.57,0.04,0.18,0.11,0.23,4.01,0,0.08,2.96,1.15,0.07,0,0,2.4,0.09,1.13,0.31,0.3,0.19,0.28,0,0.71
Georgia 7th,GA-07,GA,Health care,Immigration,Medicare,Medicaid,Islam,Property taxes,Social security,Mental health,Obamacare,Abortion,0.12,4.13,0.19,0.58,0.03,0.7,0.03,0.26,0.03,0.17,0.22,0.01,0.66,2.95,1.19,0.03,0.7,1.56,2.73,0.41,1.88,0,0.19,0.07,0.02,0,0.16,1.38,0.4,0.01,0.18,0.16,0.12,0.63,0.14,3.04,0.73,0.07,0.76,0.3,0.37,0.13,0,1.19,0.75,0.81,0.63,0.73,16.67,0.28,16.05,0.25,2.7,0.31,0.92,6.3,0.01,0.01,0,0,1.28,0.02,0,0.83,0.1,0,8.79,10.24,5.42,0.1,0.11,0.4,2.68,0.44,0.87,0.24,0.57,0.7,0.33,0,0,1.41,4.36,0.04,0.02,0.61,0.11,0.41,2.02,1.37,0.2,0.02,0.02,0.02,0.12,5.46,0.92,0.11,0,0,0.04,0.73,0.46,2.29,0.62,0,0.46,5.46,0.05,0.2,0.12,0.11,2.52,0,0.14,2.05,1.1,0.2,0,0,2.02,0.07,0.78,0.35,0.2,0.25,0.12,0,0.53
Georgia 8th,GA-08,GA,Health care,Medicaid,Islam,Medicare,Immigration,Federal reserve system,Mental health,Abortion,Social security,September 11 attacks,0.55,6.22,0.14,0.32,0,0.73,0.16,0.42,0.01,0.08,0.15,0,0.39,2.15,0.78,0.02,1.04,3.02,2.62,0.14,0.57,0,0.06,0.03,0,0.02,0.06,1.1,0.3,0.01,0.09,0.12,0.03,0.16,0.01,7.48,1.34,0.01,1.34,0.45,0.27,0.03,0,1.3,0.4,0.8,0.66,0.83,23.3,0.19,9.94,0.17,2.67,1.28,0.89,13.64,0,0,0,0,1.38,0.01,0.03,0.3,0.3,0,14.05,11.15,7.47,0.03,0.03,0.92,2.44,0.27,1.67,0.16,0.46,0.57,0.44,0,0,1.45,2.46,0.02,0.22,0.76,0.15,0.04,1.82,0.54,0.35,0.01,0,0.01,0.07,3.74,0.18,0.03,0,0,0.02,0.44,0.53,4.55,0.5,0,0.4,5.22,0,0.08,0.22,0.1,2.55,0,0.07,2.15,1.99,0.38,0,0.02,2.57,0.17,0.47,0.22,0.57,0.22,0.27,0.03,3.41
Georgia 9th,GA-09,GA,Health care,Immigration,Medicare,Mental health,Medicaid,Abortion,Social security,Federal reserve system,Capital punishment,Property taxes,0.33,5.88,0.45,0.61,0,1.09,0,0.21,0,0.94,0.65,0,0.35,4.67,2.41,0,0.48,1.59,3.45,0.49,1.08,0,0.1,0,0,0,0.1,1.55,0.09,0,0.22,0,0,0.82,0.44,4.82,1.5,0.37,1.05,0.44,0.49,0,0,1.06,0.74,0.72,0.55,2.18,17.38,0.2,14.96,0.54,3.04,0.39,0.75,3.5,0,0.09,0.14,0.11,2.06,0,0,0.64,0.23,0,8.49,13.04,8.94,0.1,0.19,0.39,3.1,1.08,1.35,0.35,1.01,1.38,0.47,0,0,3.17,3.73,0,0,0.51,0.2,0.48,2.37,1.38,0.24,0.14,0,0.11,0,4.41,0.19,0.19,0,0,0,0.43,0.31,2.22,0.34,0,0.92,5.87,0.1,0.37,0,0.84,1.76,0,0,2.8,1.5,0,0,0,2.09,0.3,0.92,0,0,0,0,0.22,1.18
Georgia 10th,GA-10,GA,Health care,Medicare,Immigration,Medicaid,Federal reserve system,Mental health,Abortion,Islam,Property taxes,Nuclear power,0.76,7.11,0.15,0.43,0,0.56,0.22,0.32,0,0.02,2.67,0,0.58,4.62,3.1,0.11,2.18,1.71,1.97,0.4,0.74,0,0.09,0.04,0.01,0,0.27,2.02,0.31,0,0.18,0.04,0.08,0.72,0.29,7.67,0.77,0.14,0.84,0.36,0.67,0.16,0,1.45,0.43,0.91,1.21,2.56,18.54,0.23,11.74,0.17,3.24,1.11,0.67,5.05,0,0.01,0.15,0,1.06,0,0,0.71,0.22,0,10.24,11.95,7.28,0.02,0.23,0.47,2.73,0.37,1.35,0.01,0.51,1.71,0.21,0,0,4.63,2.34,0,0.02,0.54,0.05,0.21,2.22,1.77,0.3,0.17,0,0.1,0.17,4.86,1.25,0.08,0,0,0.19,0.58,0.72,3.81,0.5,0,0.76,4.4,0.03,0.15,0.02,0.23,2.37,0,0.03,2.5,1.12,0.42,0,0.03,3.49,0.11,1,0.03,0.33,0.04,0.12,0,1.09
Georgia 11th,GA-11,GA,Health care,Immigration,Medicare,Medicaid,Islam,Mental health,Property taxes,Social security,Abortion,Capital punishment,0.51,4.13,0.14,0.16,0,0.82,0,0.26,0.07,0.05,0.29,0.03,0.56,3.45,0.64,0.04,0.75,0.88,1.81,0.09,1.25,0,0.1,0.14,0,0,0.16,0.83,0.29,0,0.21,0.08,0.09,0.92,0.06,1.95,0.61,0.12,0.51,0.2,0.28,0.47,0,0.73,0.66,0.41,0.5,1.36,14.82,0.69,12.53,0.15,3.02,0.98,1.36,6.36,0,0,0.03,0,2.88,0.02,0.04,0.42,0.61,0,8.18,12.14,5.94,0.03,0.07,0.23,3.06,0.24,0.79,0.09,0.29,1.46,0.33,0.02,0,1.48,2.64,0,0,0.56,0.06,0.21,2.46,0.92,0.33,0.07,0.02,0.02,0.16,5.48,0.37,0.13,0,0,0.08,1.34,0.88,2.7,0.34,0,0.38,4.85,0,0.1,0.11,0.08,1.23,0,0.02,2.5,1.35,0.05,0,0,2.08,0.06,0.76,0.15,0.35,0.02,0.09,0,0.66
Georgia 12th,GA-12,GA,Medicaid,Health care,Immigration,Medicare,Nuclear power,Capital punishment,Social security,Abortion,Iraq War,2003 Invasion of Iraq,3.92,4.72,0.07,0.29,0,1.56,0.21,0.23,0.03,0,0.28,0,0.28,6.11,1.53,0.07,0.87,1.05,1.95,0.18,0.07,0,0.04,0.17,0,0.03,0.27,0.39,0.45,0,0.04,0.03,0.45,0.53,0.07,2.05,1.32,0,0.51,0.18,0.34,0.14,0,1.92,0.97,0.69,0.73,0.64,15.36,0,10.53,0.29,1.78,4.67,0.76,2.46,0,0,0,0,1.44,0,0,0.35,0.07,0,17.73,9.82,3.85,0.03,0.03,0.29,1.44,0.21,0.77,0.07,0.88,0.45,0.1,0,0,6.76,1.57,0,0,0.29,0.11,0.24,0.81,0.46,0.4,0,0,0,0.25,2.6,0.07,0,0,0,0.11,0.5,0.35,3.61,0.28,0,0.36,5.11,0,0.07,0.1,0.04,1.22,0,0.07,1.53,0.77,0.04,0,0,1.24,0.03,0.25,0.21,0.84,0.07,0.11,0,1.17
Georgia 13th,GA-13,GA,Health care,Immigration,Medicaid,Medicare,Abortion,Mental health,Social security,Islam,Obamacare,Property taxes,0.47,7.29,0.3,0.43,0,0.67,0,0.39,0.07,0.19,0.26,0,0.17,2.11,1.69,0.03,1.02,0.95,1.72,0.13,0.92,0.03,0.11,0.01,0,0,0.21,1.15,0.2,0,0.3,0.22,0.03,0.27,0.23,1.51,0.74,0.03,0.59,0.63,0.21,0.18,0,1.12,0.76,1.39,0.35,0.56,16.15,0.1,13.72,0.4,1.69,0.77,0.91,4.84,0,0,0.03,0,1.12,0.01,0.03,0.61,0.6,0,10.22,7.63,5.85,0.03,0.16,0.49,2.48,0.43,1.02,0.06,0.58,1,0.18,0,0,1.58,3.84,0.05,0.02,0.32,0.08,0.35,1.91,2.59,0.02,0.05,0,0.07,0.21,3.83,0.86,0.11,0,0.01,0.04,0.47,0.32,2.95,0.46,0,0.65,5.38,0.02,0.07,0.13,0.14,1.58,0,0.03,2.05,0.65,0.04,0,0,2.05,0.21,0.59,0.22,0.16,0.1,0.22,0,0.73
Georgia 14th,GA-14,GA,Health care,Medicare,Immigration,Medicaid,Abortion,Social security,Islam,Mental health,Nuclear power,September 11 attacks,1.68,6.42,0.07,0.78,0.04,1,0.11,0.41,0,0.17,0.07,0,0.44,3.17,0.92,0.06,1.07,1.38,1.98,0.09,1.74,0,0.14,0,0,0.04,0.12,1.39,0.26,0,0.16,0.14,0.14,0.66,0.07,1.06,0.8,0,0.81,0.32,0.27,0.08,0,1.28,0.27,0.84,0.56,1.56,15.31,0.23,11.97,0.29,1.75,0.22,0.39,4.92,0,0,0.13,0,1.81,0,0.03,0.97,0.13,0,11.97,12.6,4.8,0.03,0.15,0.58,2.76,0.16,0.44,0.08,0.48,0.62,0.21,0.06,0,4.58,2,0.02,0,0.46,0.23,0.29,1,1.01,0.18,0.02,0,0.02,0.04,3.37,0.26,0.19,0,0,0.02,0.45,0.49,3.43,0.27,0,0.37,6.3,0.04,0.06,0.11,0.1,2.14,0,0.06,1.55,1.02,0.02,0,0,1.64,0.02,0.28,0.25,0.4,0.13,0.1,0,0.83
Hawaii 1st,HI-01,HI,Health care,Immigration,Medicare,Property taxes,Mental health,Minimum wage,Social security,Medicaid,Abortion,Pensions,0.04,4.08,0.33,0.7,0.01,0.86,0.38,0.28,0.03,0.17,0.42,0,0.88,2.79,1.73,0.07,2.88,2.55,0.6,0.48,0.59,0.01,0.06,0.07,0,0,0.51,0.95,0.14,0,0.06,0.2,0.33,0.96,0.11,1.44,1.41,0.01,0.3,0.1,0.24,0.2,0,1.7,0.55,2.06,0.37,0.58,20.26,0.32,11.78,0.37,2.39,0.37,1.07,2.65,0,0.04,0.03,0.01,1,0,0.06,0.55,0.4,0,4.35,10.17,6.79,0.14,0.18,0.49,5.96,0.15,0.64,0.32,0.9,1.22,0.58,0.03,0,1.69,2.49,0.01,0.01,0.8,0.25,0.53,3.32,2.19,0.01,0.01,0.03,0.04,0.04,7.2,2.26,0.08,0,0,0.1,0.89,0.1,2.53,0.69,0,0.35,4.77,0.1,0.12,0.05,0.45,2.32,0,0.03,2.38,1.48,0.27,0,0,3.24,0.2,0.62,0.32,0.16,0.34,0.64,0.07,0.8
Hawaii 2nd,HI-02,HI,Medicare,Health care,Same-sex marriage,Property taxes,Medicaid,Hydraulic fracturing,Immigration,Social security,Charter schools,Mental health,2.6,1.26,0,0.17,0,0.51,0.4,0.36,0.16,0,0,0,0.16,1.55,5.55,0,1.61,4.13,0.32,0,0.68,0,0,0,0,0,0.09,0.34,0.26,0,0,0,0.08,0.08,0,0.65,0.51,0,0.08,0.08,0.24,0,0,1.73,0.52,2.7,0.17,1.51,15.98,9.6,8.87,0.08,2.17,2.71,0.68,2.33,0,0,0,0,1.16,0,0,0.08,0.42,0,9.76,19.15,4.17,0.25,0.33,0.33,3.49,0.17,0.08,0.08,0.77,0,0,0,0,0.16,1.22,0.25,0.08,2.55,0,0.16,0.82,0.56,0,0,0,0,0,11.53,0.65,0.08,0,0,0,12.35,0,1.44,0.16,0,0.08,6.6,0,0.32,0.08,0.16,1.64,0,0,3.32,0.87,0.08,0,0,0.82,0,0.08,0,0,0.33,0.26,0,0.68
Iowa 1st,IA-01,IA,Immigration,Health care,Medicare,Mental health,Social security,Medicaid,2003 Invasion of Iraq,Syrian civil war,September 11 attacks,Capital punishment,5.66,4.23,0.24,0.65,0.68,0.88,0.4,0.49,0.08,0.12,0.55,0.07,0.42,4.3,0.47,0.06,1.94,1.8,1.67,0.07,0.35,0.06,0.1,0,0.02,0,0.18,0.86,0.11,0,0.37,2.64,0.21,0.33,0.19,1.73,0.62,0,0.28,2.63,0.54,1.5,0,0.65,0.74,1.13,1.59,1.95,13.76,0.78,20.57,0.95,2.84,3.16,1.15,3.05,0,0,0.02,0,1.59,0,0.2,0.58,0.26,0,6.34,10.42,8.41,0.14,0.25,0.18,2.99,0.32,0.63,0.1,0.35,0.64,0.12,0,0,3.39,2.19,0.02,0,0.65,0.28,0.17,1.49,2.95,0.18,0,0.05,0,0.02,2.8,0.49,0.09,0,0.09,0.05,0.94,0.12,4.95,0.51,0,0.71,8.17,0.04,0.96,0.39,5.26,1.19,0,0.02,3.36,1.65,0.04,0,0,2.3,0.07,0.72,0.29,2.94,1.88,0.23,0,1.87
Iowa 2nd,IA-02,IA,Immigration,Health care,Medicare,Abortion,Mental health,Medicaid,Islam,Minimum wage,Property taxes,Social security,0.21,9.34,0.21,0.89,0.22,2.01,0,0.93,0.22,0,0.23,0,0.22,4.29,0,0.22,1.07,2.59,2.11,0.22,1.12,0.23,0.23,0,0,0,0.46,2.47,0.44,0,0,0,0,1.53,0,3.66,1.33,0,0.89,0,0,0.67,0,1.58,0.9,0.85,0.67,1.11,14.17,0.44,15.1,0,2.27,0.68,1.57,5.94,0,0,0,0,1.5,0,0,0.87,0.22,0,7.21,9.51,8.47,0.22,0.43,0.22,5.13,0.23,1.06,0.23,0.9,0.43,1.06,0.23,0,0.85,2.76,0,0,1.1,0.22,0.43,4.18,1.94,0,0.23,0,0,0,4.86,1.07,0,0,0,0,0.68,0,3.36,1.3,0,0.64,4.66,0,0,0,0.43,1.7,0,0.22,3.12,2.55,0,0,0,3.24,0.22,0.43,0,0.21,0.85,0.67,0,0.45
Iowa 3rd,IA-03,IA,Health care,Medicaid,Medicare,Immigration,Mental health,Islam,Nuclear power,Capital punishment,Abortion,Terrorism,0.18,5.21,0.75,0.77,0.06,0.74,0.06,0.68,0,0.34,0.53,0.05,0.37,5.25,0.3,0.13,1.82,2.31,1.1,0.18,0.39,0,0.06,0,0.05,0,0.43,1.56,0.23,0,0.12,0.17,0.58,0.65,0.12,2.68,0.43,0,0.44,0.06,0.06,0.35,0,0.74,0.67,2.9,0.31,0.66,14.62,0.69,10.35,0.18,2.47,0.36,0.69,5.85,0,0,0.12,0,2.41,0.06,0,2.63,0.04,0,13.9,12.64,8.81,0.05,0.24,0.53,3.44,0.31,1.2,0.13,0.44,0.33,0.4,0,0,5.66,2.53,0,0.13,0.55,0.45,0.11,1.93,3.87,0.14,0,0,0.07,0.07,2.04,0.48,0.43,0,0,0.12,1.16,0.12,3.75,0.57,0,0.6,4.41,0.06,0.06,0.23,0.24,1.03,0,0,4.78,1.45,0.13,0,0,2.14,0,0.67,0.11,0.05,0.23,0.17,0,0.51
Iowa 4th,IA-04,IA,Health care,Medicare,Immigration,Medicaid,Abortion,Mental health,Common core,Social security,September 11 attacks,Women's health,2.05,9.37,0,1.45,0,0.29,0.21,0.8,0.09,0.05,0.1,0,0.24,3.22,1.59,0.05,0.33,6.86,1.76,0.05,0.34,0,0.04,0,0,0,0.15,1.82,0,0,0.05,0.15,0,2.32,0,0.42,1.58,0.1,0.96,0.05,0.05,0.05,0,1.23,1.64,0.28,0.05,0.29,18.71,0.1,12.98,0.73,2.38,2.85,0.97,3.32,0,0,0,0,0.51,0.05,0,2.77,0,0,10.23,13.96,7.26,0,0,0.05,1.56,0.15,0.46,0,1.51,0.09,0.05,0,0,2.95,2.67,0,0,0.18,0.05,0.09,1.18,0.9,0.05,0.05,0,0,0,3.82,0.23,0.05,0,0,0,4.41,0.05,5.24,0.05,0,1.55,5.62,0,0.68,0.05,0.05,1.59,0,0.05,0.63,0.55,0,0,0,0.52,0.05,0.05,0.71,0.14,0.14,0.29,0,4.69
Idaho 1st,ID-01,ID,Health care,Medicare,Immigration,Medicaid,Mental health,Abortion,Social security,Charter schools,Minimum wage,United Nations,0.17,5.73,0.54,0.74,0,0.93,0.14,2.23,0,0.02,0.69,0.21,0.62,2.92,4.07,0,3.3,2.95,1.17,0.38,0.57,0.08,0.1,0.1,0,0,0.52,0.67,0.32,0,0.17,0.1,0.32,1.38,0.25,1.52,0.85,0,0.26,0.19,0.33,0.25,0,1.08,0.58,1.56,0.46,1.32,14.09,3.09,11.61,0.4,3.23,0.5,0.68,1.86,0,0,0,0,1.82,0,0.07,0.77,0.48,0,9.71,12.58,7.56,0.07,0.33,0.28,3.98,1.13,0.76,0.07,1.24,1.2,0.34,0,0,3.13,2.95,0,0.05,0.69,0.26,0.4,2.26,3.55,0.27,0,0,0,0.4,3.14,1.78,0.14,0,0,0.07,0.63,0.34,2.53,0.55,0,0.45,4.94,0.26,0.88,0.32,0.3,2.62,0,0.45,3.39,0.7,0.07,0,0,3.72,0.23,2.05,0.38,0.07,0.11,0.17,0,0.47
