District,Code,State,FIRST,SECOND,THIRD,FOURTH,FIFTH,SIXTH,SEVENTH,EIGHTH,NINTH,TENTH,2003 Invasion of Iraq,Abortion,Abortion-rights movement,Affirmative action,Agricultural subsidies,Aid,Alternative energy,Anti-abortion movements,Basic income,Body worn video,Campaign finance,Campus sexual assault,Capital gains tax,Capital punishment,Charter schools,Chelsea Manning,Climate change,Common core,Confederate states,Corporate tax,DACA,Dakota Access pipeline,Dream act,Drug policy,Drug testing welfare recipients,Economic stimulus,Edward Snowden,Electoral college,Electoral fraud,Electronic Classroom of Tomorrow,Eminent domain,Equal pay for equal work,Estate tax in the United States,Euthanasia,Executive Order 13769,Federal reserve system,First amendment,Flag desecration,Flags of the confederate states,Free trade,Freedom of religion,Gender identity,Gender workplace diversity,Genetically modified organism,Gerrymandering,Global warming,Government spending,Gun control,Health care,Hydraulic fracturing,Immigration,Immigration to the United States,Income tax,Iraq War,ISIS,Islam,Israel boycott,Joint Comprehensive Plan of Action (Iran Deal),Labor Unions in the United States,Legal history of cannabis in the United States,Legality of cannabis,LGBT adoption rights,LGBT rights,Lobbying,Lockheed Martin F-35,Maternity leave in the United States,Medicaid,Medicare,Mental health,Mexico-United States barrier,Military budget,Military service,Minimum wage,NAFTA,National Debt of the United States,National security,National Security Agency,NATO,Net neutrality,No fly list,North Korea and weapons of mass destruction,Nuclear power,Obamacare,Offshore bank,Offshore drilling,Overtime pay,Paris Agreement,Patriot act,Pensions,Planned Parenthood,Political corruption,Prescription costs,PRISM,Prison overcrowding,Private Prisons,Property taxes,Public transportation,Right to work,Russian interference in the 2016 United States elections,Russian military action in Syria,Safe spaces,Same-sex marriage,Sanctuary cities,September 11 attacks,Sick leave,Single-payer healthcare,Social programs in the United States,Social security,Solitary confinement,Space exploration,Student loans in the United States,Syrian civil war,Tariff,Tax Cuts and Jobs Act of 2017,Term limits in the United States,Terrorism,Torture,TPP,Transgender people in the military,U.S. national anthem protests,United Nations,Vaccine controversies,Voter turnout,Voting age,War in Afghanistan,Welfare,Whistleblower,Women in combat,Women's health
Florida 25th,FL-25,FL,Immigration,Health care,Medicaid,Medicare,United Nations,Property taxes,Mental health,Abortion,Minimum wage,Charter schools,0.08,4.49,0.12,0.33,0,0.82,0.12,0.26,0.12,0.15,0.32,0,0.8,2.17,3.65,0.1,1.86,1.1,0.56,1.07,0.8,0,0.05,0,0,0.02,0.44,0.5,0.29,0,0.24,0.11,0.04,0.69,0.18,1.89,0.81,0.1,0.19,0.32,0.19,0.13,0,0.92,0.28,1.76,0.26,0.76,13.36,0.28,18.61,0.29,2.81,0.29,1.11,2.86,0,0.04,0.02,0,1.13,0,0,1.05,0.21,0,9.02,7.9,4.57,0,0.27,0.77,3.72,0.51,0.63,0.41,0.6,0.72,0.09,0,0,1.66,2.54,0.04,0.32,0.88,0.16,0.18,2.38,1.05,0.13,0.02,0.07,0,0.08,4.6,1.27,0.06,0,0,0.09,0.45,0.22,2.17,0.26,0,0.15,3.32,0.06,0.93,0.04,0.36,2.65,0,0,2.25,0.4,0.09,0,0,4.89,0.11,0.56,0,0,0.27,0.43,0.04,0.2
Florida 26th,FL-26,FL,Immigration,Health care,Medicaid,Medicare,Abortion,Mental health,United Nations,Social security,Minimum wage,Terrorism,0.35,6,0.12,0.69,0,0.84,0.09,0.35,0.03,0.15,0.47,0,0.29,2.6,3.02,0.19,2.96,1.09,1.01,0.73,0.83,0,0.17,0.03,0,0.04,0.37,0.99,0.15,0,0.1,0.09,0.11,0.79,0.16,1.29,1.65,0.05,0.47,0.33,0.32,0.4,0,0.6,0.54,2.3,0.28,0.79,14.6,0.32,19.97,0.71,3.71,0.3,2.3,3.5,0,0.06,0,0.03,0.83,0,0,1.55,0.24,0,7.99,7.8,5.56,0.04,0.27,0.47,3.99,0.43,0.99,0.5,0.57,1.43,0.11,0.03,0,2.05,2.86,0,0.25,0.36,0.19,0.27,1.81,1.46,0.2,0,0,0,0.13,2.88,1.53,0.05,0,0.2,0,0.67,0.11,2.36,0.18,0,0.51,4.11,0,0.12,0.06,0.49,1.09,0,0.1,3.74,1.3,0.21,0,0.06,4.87,0.15,0.55,0.03,0.11,0.66,0.13,0,0.25
Florida 27th,FL-27,FL,Immigration,Health care,Medicaid,Medicare,Abortion,Mental health,United Nations,Property taxes,Minimum wage,Pensions,0.13,6.67,0.67,0.43,0,0.87,0.03,0.58,0.08,0.08,0.18,0.01,0.33,2.1,2.96,0.08,1.73,0.85,0.86,0.91,0.65,0,0.04,0.03,0,0,0.97,1.07,0.21,0,0.29,0.52,0.14,0.86,0.19,1.94,1.58,0.28,0.19,0.32,0.12,0.05,0,0.99,0.37,1.29,0.28,0.36,16.23,0.29,18.75,0.35,2.28,0.23,1.67,2.97,0,0.01,0.01,0,1.54,0,0.02,1.18,0.19,0,9.31,8.95,4.8,0.05,0.31,0.11,3.51,0.22,0.98,0.2,0.49,0.97,0.42,0.01,0,0.8,2.08,0.1,0.03,0.69,0.28,0.2,3.3,2,0.24,0.01,0.01,0,0.02,4.33,2.12,0.07,0,0.02,0.04,1.24,0.13,2.42,0.23,0,0.16,3.01,0.25,0.17,0.15,0.04,1.12,0,0.06,2.52,0.85,0.07,0,0,4.37,0.08,0.28,0.02,0.01,0.15,0.18,0,0.59
Georgia 1st,GA-01,GA,Health care,Medicare,Medicaid,Immigration,Social security,Abortion,Genetically modified organism,Mental health,Property taxes,Global warming,0.56,5.91,0.13,1.32,0.06,1.92,0.12,0.17,0,0.23,0.25,0.05,0.21,2.08,1.41,0.02,1.9,2.11,2.18,0.03,0.38,0,0.01,0.01,0,0,0.45,0.91,0.68,0,0.12,0,0.14,0.64,0.01,4.23,2.49,0.33,0.85,0.17,0.18,0.12,0,5.71,0.61,4.5,0.57,0.64,16.19,0.18,8.33,0.5,1.57,0.19,1.92,3.65,0.01,0,0.01,0,2.37,0,0.01,0.87,0.2,0,9.85,11.36,5.61,0.07,0.01,0.42,2.82,0.27,0.83,0.06,0.46,0.94,0.25,0.05,0,3.65,2.11,0.17,0.16,0.42,0.11,0.28,1.63,0.87,0.43,0.05,0,0,0.05,4.57,0.87,0.01,0,0,0.01,1.1,0.23,3.28,0.44,0,0.42,7.51,0.02,0.13,0.1,0.37,1.64,0,0.14,2.63,0.76,0.02,0,0.11,2.72,0.12,0.25,0.07,0.34,0.25,0.09,0.05,0.58
Georgia 2nd,GA-02,GA,Health care,Medicaid,Medicare,Mental health,Immigration,Social security,Abortion,Property taxes,Islam,September 11 attacks,0.12,5.8,0.06,0.35,0.03,0.84,0.03,0.26,0.02,0.09,0.12,0.04,0.47,2.21,0.49,0.17,1.09,1.64,1.53,0.35,0.34,0,0.12,0.08,0,0.02,0.23,0.57,0.34,0.09,0.1,0.07,0.14,0.42,0,1.57,0.84,0.11,0.64,0.73,0.28,0.13,0,0.55,0.42,0.97,0.55,0.67,18.17,0.41,7.33,0.21,2.06,0.49,2.12,3.63,0,0.03,0.11,0,1.96,0.02,0.01,0.48,0.61,0,10.9,9.34,8.49,0.05,0.13,1.06,2.98,0.95,1.1,0.34,1.01,1.26,0.16,0.01,0,2.48,1.79,0.01,0.02,0.65,0.06,0.26,1.73,0.62,0.15,0.02,0.09,0.09,0.09,4.22,0.9,0.05,0,0.01,0,0.34,0.34,3.06,0.43,0,0.42,5.82,0.02,0.05,0.49,0.2,1.51,0,0,3,1.16,0.03,0,0.01,1.44,0.04,0.27,0.19,0.25,0.25,0.31,0.02,1.76
Georgia 3rd,GA-03,GA,Health care,Medicare,Immigration,Medicaid,Social security,Mental health,Islam,Abortion,September 11 attacks,Federal reserve system,0.49,4.53,0.43,0.8,0.01,1.07,0.04,0.32,0.02,0.11,0.09,0.04,0.3,2.36,1.13,0.12,2.07,2.27,1.79,0.09,0.34,0.01,0.06,0.03,0.01,0.02,0.2,1.43,0.35,0,0.03,0.25,0.11,0.24,0.11,3.22,1.03,0.1,0.61,0.37,0.49,0.17,0,1.04,0.53,1.72,0.43,0.53,18,0.53,9.61,0.34,1.52,0.39,0.93,5.36,0,0.02,0.01,0,1.62,0.01,0.02,1.26,0.18,0,8.64,11.06,5.84,0.04,0.06,0.29,2.48,0.4,1.9,0.08,0.4,1.19,0.23,0,0,1.4,2.13,0,0.03,0.27,0.06,0.09,1.74,0.72,0.11,0.01,0,0,0.02,3.07,0.62,0.03,0,0,0.01,0.5,0.13,4.04,0.2,0,0.52,6.1,0.08,0.14,0.53,0.02,1.31,0,0.05,1.7,1.34,0.06,0,0.01,1.09,0.02,0.41,0.05,0.22,0.17,0.14,0,0.61
Georgia 4th,GA-04,GA,Health care,Immigration,Islam,Medicaid,Medicare,Mental health,Abortion,Social security,Property taxes,September 11 attacks,0.85,6.19,0.27,0.46,0,1.07,0.31,0.3,0.04,0.47,0.16,0,0.28,2.32,1.16,0.18,1.63,1.52,1.9,0.16,0.44,0,0.06,0.19,0,0,0.4,0.97,0.23,0,0.13,0.15,0.22,0.18,0.09,1.8,0.62,0.09,0.24,0.37,0.24,0.03,0,0.68,0.42,0.89,0.84,0.54,16.94,0.57,13.32,0.27,2.23,0.38,1.76,12.45,0,0.21,0,0,1.76,0.02,0.12,0.82,0.17,0,8.97,8.13,6.23,0.06,0.08,0.27,1.73,0.35,0.59,0.06,0.09,0.94,0.19,0,0,2.28,1.57,0.01,0.1,0.33,0.05,0.24,1.18,2.12,0.05,0,0,0,0.01,3.35,0.66,0.03,0,0,0.15,0.42,0.14,3.1,0.61,0,0.19,5.02,0.1,0.28,0.17,0.04,2,0,0.02,1.7,1.33,0.16,0,0,1.89,0.13,0.97,0,0.83,0.15,0.08,0,0.79
Georgia 5th,GA-05,GA,Health care,Immigration,Medicaid,Medicare,Mental health,Abortion,Social security,Islam,Property taxes,United Nations,0.25,6.18,0.06,0.38,0,1.07,0.08,0.41,0.05,0.15,0.25,0.02,0.41,2.17,1.56,0.14,2.46,0.76,1.29,0.77,1.22,0.11,0.09,0.01,0,0,0.11,1.66,0.44,0,0.04,0.02,0.16,0.57,0.03,2.8,1.12,0.02,0.42,0.21,0.37,0.17,0,1.4,0.72,0.87,0.72,0.61,24.41,0.59,10.36,0.51,2.85,0.7,0.92,5.04,0,0.04,0.02,0,1.39,0,0.02,0.89,0.17,0,9.97,9.45,7.92,0.04,0.22,0.27,2.4,0.36,0.83,0.4,0.34,0.9,0.07,0,0,1.35,2.33,0.07,0.01,0.78,0.02,0.39,1.9,1.18,0.11,0,0.01,0,0.19,4.76,1.15,0.09,0,0,0.02,0.85,0.14,2.73,0.42,0,0.35,5.97,0.15,0.17,0.18,0.97,2.43,0,0.13,2.34,1.34,0.13,0,0,4.71,0.01,0.68,0.15,0.29,0.24,0.57,0,1.22
Georgia 6th,GA-06,GA,Health care,Islam,Medicare,Immigration,Medicaid,Mental health,Property taxes,Social security,Abortion,Tariff,0.43,4.8,0.15,0.63,0.01,0.95,0.12,0.24,0.05,0.17,0.35,0.04,0.7,2.58,1.68,0.08,1.69,1.37,2.02,0.45,1.21,0.01,0.08,0.05,0.03,0.01,0.19,1.66,0.49,0,0.21,0.19,0.25,0.33,0.08,2.83,0.77,0.17,0.49,0.47,0.26,0.1,0,0.81,0.69,1.77,0.72,0.84,18.93,0.35,10.65,0.33,3.07,0.84,1.41,11.64,0,0.02,0,0,1.72,0.01,0.02,0.73,0.31,0,7.69,11.01,6.51,0.08,0.12,0.31,2.97,0.73,1.2,0.28,0.53,0.6,0.45,0,0.01,4.17,2.28,0.02,0.04,0.69,0.11,0.2,2.46,1.17,0.34,0.03,0.03,0.03,0.04,6.11,0.7,0.07,0,0.01,0.01,0.63,0.21,3.96,0.36,0,0.56,5.88,0.08,0.16,0.15,0.18,4.33,0,0.08,2.01,1.07,0.06,0,0.03,3.09,0.05,0.88,0.38,0.62,0.23,0.3,0.01,0.6
Georgia 7th,GA-07,GA,Health care,Immigration,Medicare,Medicaid,Islam,Mental health,Social security,Abortion,Property taxes,Minimum wage,0.19,4.58,0.15,0.4,0,0.88,0.07,0.34,0.04,0.24,0.26,0.01,0.47,2.38,1.06,0.08,1,1.66,1.18,0.3,1.18,0,0.07,0.03,0,0,0.21,1.24,0.51,0,0.17,0.1,0.19,0.42,0.14,1.77,0.55,0.14,0.58,0.21,0.22,0.07,0,1.42,0.95,1.04,0.67,0.33,16.33,0.23,12.82,0.35,2.49,0.36,1.18,8.07,0,0.01,0.01,0,2.02,0.02,0,0.67,0.22,0,9.27,10.07,5.78,0.05,0.11,0.4,2.86,0.34,0.8,0.1,0.43,0.53,0.34,0.02,0,1.97,2.13,0.06,0.01,0.69,0.08,0.08,2.05,1.46,0.24,0.02,0.01,0.01,0.05,4.24,0.51,0.12,0,0,0.07,0.62,0.23,2.59,0.39,0,0.29,5.78,0.06,0.17,0.24,0.08,1.51,0,0.01,1.42,1.17,0.05,0,0,1.75,0.13,0.53,0.06,0.13,0.36,0.3,0.01,0.59
Georgia 8th,GA-08,GA,Health care,Medicaid,Immigration,Medicare,Mental health,September 11 attacks,Abortion,Islam,Social security,Genetically modified organism,1.92,6.04,0.1,0.35,0.03,0.72,0.2,0.1,0.01,0.13,0.01,0.02,0.13,2.65,1.35,0.03,0.6,1.05,1.85,0.14,0.27,0,0.02,0.01,0,0.21,0.03,0.69,1.01,0,0.05,0.03,0.36,0.27,0.01,0.9,0.94,0.08,1.88,0.09,0.22,0.07,0,3.67,0.31,0.58,0.23,1.08,27.43,0.88,7.71,0.1,1.43,2.08,0.74,4.22,0,0.01,0.01,0,1.58,0,0,0.4,0.89,0,11.55,6.75,6.52,0.02,0.03,0.42,2.63,0.17,0.83,0.17,0.15,1.92,0.14,0,0,1.93,1.18,0.01,0.01,0.48,0.03,0.06,1.31,0.58,0.17,0.01,0.01,0.01,0.03,1.73,0.12,0.63,0,0,0,1,0.34,6.28,0.11,0,0.08,3.92,0.08,0.02,0.11,0.06,0.62,0,0.06,1.51,0.73,0.01,0,0,1.56,0.06,0.31,0.34,0.89,0.16,0.14,0,1.42
Georgia 9th,GA-09,GA,Health care,Medicare,Immigration,Social security,Mental health,Medicaid,Genetically modified organism,United Nations,September 11 attacks,Property taxes,1.36,2.15,0.1,0.49,0,1.59,0,0.28,0,0.08,0.1,0,0.33,3.34,0.69,0,2.05,0.21,1.77,0.27,0.57,0,0,0,0,0,0.18,0.54,0.48,0,0.76,0.11,0.11,0.17,0,2.99,0.39,0.1,0.5,0.71,1.63,0.15,0,5.19,0.07,0.37,0.99,0.71,17.09,0.07,8.48,0.25,0.93,0.07,1.07,3.54,0,0.07,0,0,3,0,0.72,1.09,0.7,0,6.23,11.91,6.4,0,0,0.18,1.71,0.62,1.47,0.83,3.25,0.22,0.1,0,0,1.53,2.55,0,0,0.29,0,0.7,1.47,1.52,0,0,0,0,0,3.68,0.48,0,0,0,0,2.18,0.17,4.07,0.82,0,0.07,7.88,0.33,0,0.15,0.08,1.8,0,0,1.84,1.49,0,0,0,4.39,0.16,0.32,0.15,0,0,0.22,0,0.32
Georgia 10th,GA-10,GA,Health care,Medicaid,Medicare,Immigration,Mental health,War in Afghanistan,Social security,Abortion,Islam,Free trade,1.02,5.9,0.24,0.42,0.01,1.1,0.14,0.19,0.05,0.84,0.28,0.03,0.97,3.88,1.31,0.06,1.43,1.96,2.35,0.55,0.49,0,0.02,0.3,0,0.01,0.65,2.18,0.6,0,0.1,0.02,0.1,0.76,0.15,2.43,1,0.03,0.8,4.93,0.25,0.1,0,1.01,0.61,1.12,0.73,0.76,19.92,0.13,9.23,0.29,1.96,4.22,1.79,5.87,0,0.01,0.41,0,2.21,0.02,0.06,1.38,0.18,0,10.03,9.39,7.16,0.01,0.09,0.2,2.81,0.77,1.2,0.66,0.75,0.57,0.27,0,0,1.92,2.43,0.03,0.03,0.36,0.14,0.61,1.02,0.84,0.13,0.15,0,0.01,0.01,4.1,0.38,0.03,0,0,0.02,1.12,0.13,3.64,0.19,0,0.49,6.34,0.02,0.15,0.06,0.14,1.76,0,0.03,1.63,1.92,0.03,0,0,3.18,0.16,0.49,0.07,6.48,0.13,0.16,0.02,1.11
Georgia 11th,GA-11,GA,Health care,Immigration,Medicare,Medicaid,Social security,Mental health,Abortion,Islam,Property taxes,September 11 attacks,0.47,5.9,0.12,0.43,0.01,1.26,0.05,0.52,0.01,0.29,0.23,0.02,0.76,1.87,0.62,0.05,1.13,1.07,1.66,0.23,1.09,0.03,0.12,0.01,0,0,0.21,1.13,0.82,0,0.29,0.16,0.21,0.68,0.12,1.68,0.69,0.05,0.83,0.22,0.11,0.1,0,0.71,0.6,1.04,0.72,0.79,15.49,0.25,11.83,0.32,2.08,0.56,1.15,5.07,0.01,0.04,0.02,0.01,2.54,0.02,0.12,1.23,0.4,0,8.71,10.92,6.15,0.13,0.09,0.35,2.22,0.41,0.96,0.12,0.48,0.88,0.42,0.01,0,2.29,2.07,0.06,0.08,0.55,0.04,0.1,1.93,1.28,0.12,0.01,0,0,0.03,4.1,0.79,0.03,0,0.17,0.08,0.49,0.2,3.79,0.39,0,0.36,6.55,0.01,0.21,0.09,0.06,1.79,0,0.06,1.62,1.2,0.07,0,0,2.11,0.03,0.59,0.12,0.35,0.32,0.1,0,0.89
Georgia 12th,GA-12,GA,Health care,Medicare,Medicaid,Islam,Immigration,Mental health,Abortion,Social security,Nuclear power,September 11 attacks,0.42,5.89,0.09,0.58,0,1,0.08,0.2,0.01,0.18,0.18,0.02,0.23,2.47,2.95,0.07,1.46,1.46,2.18,0.12,0.35,0.01,0.04,0.02,0.02,0.01,0.43,0.62,0.59,0.02,0.07,0.12,0.18,0.39,0.05,2.07,0.8,0.13,0.73,0.18,0.37,0.08,0,0.98,0.51,1.27,0.43,0.79,16.01,0.21,8.35,0.11,1.96,0.6,1.6,9.09,0,0.04,0.01,0.06,2.29,0,0.04,0.48,0.19,0,9.83,10.05,6.53,0.01,0.04,0.65,2.36,0.27,1.26,0.17,1.28,0.71,0.26,0,0,4.35,1.58,0.04,0.03,0.59,0.08,0.04,2.2,0.72,0.19,0.01,0.04,0.02,0.12,2.77,0.48,0.26,0,0,0.12,0.63,0.23,3.6,0.44,0,0.54,5.76,0.02,0.14,0.14,0.24,1.55,0,0,2.64,0.72,0.16,0,0,2.65,0.07,0.13,0.04,0.17,0.64,0.14,0.01,0.69
Georgia 13th,GA-13,GA,Health care,Immigration,Medicaid,Medicare,Social security,Abortion,Mental health,Islam,September 11 attacks,Property taxes,0.4,5.87,0.09,0.52,0,1.21,0.27,0.27,0,0.27,0.25,0,0.29,2.22,0.85,0.14,0.91,1.69,1.68,0.19,0.97,0,0.1,0.02,0,0.02,0.14,1.63,0.81,0,0.05,0.15,0.12,0.33,0.04,1.75,1.18,0.08,0.54,0.34,0.19,0.02,0,1.33,0.31,1.13,0.4,0.57,15.27,0.24,10.64,0.45,1.63,0.57,1.22,4.84,0,0.06,0.04,0,1.78,0,0.01,0.43,0.37,0,9.92,8.79,5.75,0.02,0.15,0.32,2.96,0.28,0.91,0.18,0.3,0.37,0.3,0.02,0,2.87,2.55,0.02,0.03,0.8,0.08,0.18,1.69,1.25,0.27,0.04,0.02,0,0.11,3.39,0.51,0.04,0,0.02,0.06,0.7,0.26,3.53,0.23,0,0.18,6.93,0.07,0.03,0.22,0.07,1.47,0,0.02,1.43,1.04,0.09,0,0.01,2.36,0.01,0.47,0.05,0.47,0.28,0.13,0.01,0.83
Georgia 14th,GA-14,GA,Health care,Immigration,Medicare,Medicaid,Social security,Mental health,Islam,Property taxes,Abortion,Minimum wage,0.5,4.1,0.02,1.21,0.03,1.09,0.09,0.07,0,0.14,0.08,0.05,0.24,2.27,0.81,0.1,1.77,1.54,1.63,0.2,0.86,0.03,0.37,0,0,0.07,0.12,0.78,0.28,0,0.46,0.07,0.02,0.14,0.07,2.45,1.34,0.02,0.44,0.56,0.73,0.06,0,0.61,0.7,1.43,0.88,0.57,13.35,0.46,13,0.42,2.56,0.7,1.41,5.49,0,0,0.03,0,2.58,0.03,0,0.89,0.4,0,9.74,11.17,6.89,0.09,0.11,0.29,3.38,0.22,1.86,0.17,0.67,0.37,0.13,0,0,2.62,1.59,0,0,0.44,0.05,0.28,0.97,0.79,0.15,0.05,0,0,0.07,4.39,0.83,0.38,0,0,0.08,0.51,0.28,2.95,0.13,0,0.32,8.77,0.06,0.09,0.03,0.02,1.68,0,0.02,1.26,1.18,0.05,0,0,1.9,0.02,0.13,0.07,0.08,0.91,0.23,0,0.82
Hawaii 1st,HI-01,HI,Health care,Immigration,Medicare,Social security,Property taxes,Mental health,Minimum wage,September 11 attacks,Common core,Abortion,0.27,4.22,0.28,0.91,0,0.85,1.15,0.43,0.07,0.78,0.04,0,0.7,1.85,1.11,0.21,2.5,4.53,0.94,0.28,0.14,0.06,0,0.01,0,0,0.56,1.44,0.32,0.01,0.2,0.04,0.18,0.7,0.2,0.73,0.79,0.02,0.13,0.27,0.17,0.06,0,2.01,0.06,1.06,0.33,0.23,17.38,0.18,10,0.28,2.43,0.61,2.01,1.87,0,0.07,0.19,0,2.07,0.01,0.07,0.87,0.94,0,2.32,7.84,5.05,0.48,0.18,1.36,4.95,0.66,1.41,0.77,2.01,1.65,0.46,0.11,0,1.85,1.21,0.01,0.13,0.58,0.19,0.04,3.27,2.18,0.07,0.01,0.33,0.01,0.03,6.09,1.54,0.01,0,0,0.07,0.83,0.07,4.67,0.74,0,0.19,6.98,0.03,0.19,0.02,0.06,1.27,0,0.01,2.28,1.38,0.27,0,0.01,3.73,0.21,0.24,0.24,0.09,0.37,0.55,0.01,0.75
Hawaii 2nd,HI-02,HI,Medicare,Immigration,Property taxes,United Nations,Abortion,Mental health,Health care,Common core,2003 Invasion of Iraq,Confederate states,4.81,7.13,4.18,0.21,0.05,0.1,0.06,0.05,0,0.26,0.05,0,1.05,1.14,0.33,0,1.07,5.32,4.58,0,0,0,0,0,0,0,0.21,0.83,4.36,0,0,0.11,0,0.75,0.05,0.95,1.16,0,0.11,0,0.05,0,0,2.11,0,0.48,0.1,0.32,5.52,0.16,10.02,0,0.83,0.8,0.21,2.67,0,0,0.05,0,0.67,0,0.05,0.31,0.78,0,2.49,10.22,5.79,0,0.06,0.27,1.81,0,0.11,0.06,0.53,0.42,0.11,0,0,0.67,0.42,0.05,0,0.05,0.05,0,1.01,1.89,0,0,0.05,0.05,0.05,7.83,0.11,0.05,0,0,0,0.05,0,2.32,0.37,0,0.05,3.71,0.11,0.05,0,0.05,0.32,0,0,0.87,0.26,0.06,0,0,7.26,0.11,1,0.05,0,0.05,0,0,0.26
Iowa 1st,IA-01,IA,Immigration,2003 Invasion of Iraq,Mental health,Health care,ISIS,Terrorism,Minimum wage,Social security,Medicaid,Legality of cannabis,8.4,2.45,0.26,0.33,0.1,0.48,0.39,0.3,0.02,0.06,0.16,0.13,0.22,1.1,0.17,0.02,3.68,1.28,0.46,0.18,0.21,0.02,0.04,0.09,0,0,0.1,0.45,0.11,0,0.17,0,0.05,0.46,0.02,0.66,0.32,0,0.27,0,0.2,0.12,0,3.02,0.21,0.78,0.1,3.3,7.28,0.18,14.64,0.12,0.92,2.92,5.58,3.03,0,0,0.02,0,5.23,0.1,0,0.1,0.1,0,5.23,4.48,7.96,0.06,0.06,0.12,5.42,0.42,3.46,0.06,0.19,2.22,0.1,0,0,1.75,0.86,0.05,0,0.29,0.08,0.02,1,1.28,0.1,0,0,0,0.02,1.14,0.18,0.02,0,0,0.04,0.41,2.08,2.11,0.2,0,0.17,5.39,0.02,0.08,0.12,0.14,0.56,0,0.06,5.43,0.85,0.08,0,0,0.82,0.06,0.09,0.09,0.12,0.06,0.13,0,0.48
Iowa 2nd,IA-02,IA,Health care,Mental health,Social security,Immigration,Medicaid,Confederate states,Medicare,Capital punishment,Abortion,Income tax,4.12,4.98,0,0,0,0.08,0,0,0,0,0,0,0.09,6.75,0.43,0,1.69,2.56,8.82,0.09,1.31,0,0,0.09,0,0,0.17,0,0.35,0,0,0.51,0.09,0.17,0.09,0.33,1.05,0,2.51,0,0.34,0,0,0.5,0.08,1,0.25,0.09,20.49,1,10.63,0.34,4.68,1.63,0.17,1.48,0,0,0,0,2.84,0,0.08,1.15,0.24,0,10.18,6.97,14.87,0,0.18,0.17,0.84,0.08,0.71,0,0.34,0,0.25,0,0,2.56,0.59,0,0,0.49,0.25,0.09,1.11,0.65,0.26,0.25,0,0,0,0.9,0.26,0.09,0,0,0,0.17,0,1,0.08,0,0.09,13.47,0,0,0.99,0.09,0.6,0,0,0.74,1.99,3.18,0,0,0.99,0,0.17,0,0.09,0.17,0,0,1.65
Iowa 3rd,IA-03,IA,Medicare,September 11 attacks,Confederate states,Medicaid,Health care,Student loans in the United States,Edward Snowden,Property taxes,Overtime pay,2003 Invasion of Iraq,6.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,6.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.48,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,12.39,0,0,0,0,0,0,6.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iowa 4th,IA-04,IA,Health care,Mental health,Common core,Immigration,Medicaid,Islam,2003 Invasion of Iraq,Terrorism,Medicare,Social security,5.24,4.04,0.1,0.4,0.12,4.49,0.19,0.18,0.15,0.15,0.08,0.08,0.39,1.5,0.16,0.05,3.43,8.33,0.34,0.3,0.13,0.05,0.03,0.03,0,0,0.2,0.42,0.18,0,0.32,0.18,0.08,0.76,0,1.03,4.54,0,0.21,0.1,0.21,0.13,0,2.63,1.74,1.23,0.17,1.76,12.51,0.44,7.8,0.13,3.09,0.13,0.68,5.3,0.03,0,0,0,2.86,0,0,0.37,0.23,0,6.37,4.77,11.26,0,0.11,0.13,1.64,0.93,3.24,0.13,0.18,0.33,0.47,0,0,1.61,1.84,0,0,0.15,1.42,0.07,1.05,2.8,0.03,0,0,0,0.02,2.3,0.7,0.18,0.03,0,0.03,1.77,0.05,3.79,0.13,0,0.21,4.62,0.03,0.52,0.13,1.41,1.81,0,0.03,4.86,0.9,0.1,0,0,1.68,0,0.43,0,0.08,0.03,0.11,0.03,0.3
Idaho 1st,ID-01,ID,Medicare,Social security,Health care,Medicaid,Immigration,Mental health,Abortion,Minimum wage,Obamacare,Charter schools,0.98,5.19,0.05,0.15,0.03,0.36,0,0.32,0,0.12,0.19,0,0.41,2.6,3.68,0.28,1.69,1.87,3.49,0.05,0.62,0,0,0.02,0.02,0,0.14,0.6,0.26,0,0.08,0.03,0.08,0.44,0,0.58,1.4,0.31,1.18,0.06,1.08,0.03,0,3.06,1.18,1.15,1.05,0.62,9.4,0.11,8.53,0.09,1.24,1.89,0.81,2.36,0,0,0,0.02,2.78,0,0,0.38,0.03,0,9.38,12.72,5.72,0.03,0.11,1.03,4.72,0.22,0.53,0.02,0.12,0.51,0.29,0,0,2.2,3.89,0,0,0.37,0.05,0.04,0.82,2.82,0.33,0,0,0.03,0.15,1.22,0.21,0.03,0,0,0,0.45,0.09,2.76,0.58,0,0.38,9.94,0.02,1.02,0.02,0.03,0.26,0,0.14,2.34,0.56,0.03,0,0,1.94,0.03,0.27,0.2,0.73,0.44,0.16,0.14,1.05
