District,Code,State,FIRST,SECOND,THIRD,FOURTH,FIFTH,SIXTH,SEVENTH,EIGHTH,NINTH,TENTH,2003 Invasion of Iraq,Abortion,Abortion-rights movement,Affirmative action,Agricultural subsidies,Aid,Alternative energy,Anti-abortion movements,Basic income,Body worn video,Campaign finance,Campus sexual assault,Capital gains tax,Capital punishment,Charter schools,Chelsea Manning,Climate change,Common core,Confederate states,Corporate tax,DACA,Dakota Access pipeline,Dream act,Drug policy,Drug testing welfare recipients,Economic stimulus,Edward Snowden,Electoral college,Electoral fraud,Electronic Classroom of Tomorrow,Eminent domain,Equal pay for equal work,Estate tax in the United States,Euthanasia,Executive Order 13769,Federal reserve system,First amendment,Flag desecration,Flags of the confederate states,Free trade,Freedom of religion,Gender identity,Gender workplace diversity,Genetically modified organism,Gerrymandering,Global warming,Government spending,Gun control,Health care,Hydraulic fracturing,Immigration,Immigration to the United States,Income tax,Iraq War,ISIS,Islam,Israel boycott,Joint Comprehensive Plan of Action (Iran Deal),Labor Unions in the United States,Legal history of cannabis in the United States,Legality of cannabis,LGBT adoption rights,LGBT rights,Lobbying,Lockheed Martin F-35,Maternity leave in the United States,Medicaid,Medicare,Mental health,Mexico-United States barrier,Military budget,Military service,Minimum wage,NAFTA,National Debt of the United States,National security,National Security Agency,NATO,Net neutrality,No fly list,North Korea and weapons of mass destruction,Nuclear power,Obamacare,Offshore bank,Offshore drilling,Overtime pay,Paris Agreement,Patriot act,Pensions,Planned Parenthood,Political corruption,Prescription costs,PRISM,Prison overcrowding,Private Prisons,Property taxes,Public transportation,Right to work,Russian interference in the 2016 United States elections,Russian military action in Syria,Safe spaces,Same-sex marriage,Sanctuary cities,September 11 attacks,Sick leave,Single-payer healthcare,Social programs in the United States,Social security,Solitary confinement,Space exploration,Student loans in the United States,Syrian civil war,Tariff,Tax Cuts and Jobs Act of 2017,Term limits in the United States,Terrorism,Torture,TPP,Transgender people in the military,U.S. national anthem protests,United Nations,Vaccine controversies,Voter turnout,Voting age,War in Afghanistan,Welfare,Whistleblower,Women in combat,Women's health
Florida 21st,FL-21,FL,September 11 attacks,Health care,Immigration,Medicaid,Medicare,Mental health,Abortion,Social security,Minimum wage,Property taxes,0.03,1.92,0.04,0.14,0,0.24,0.03,0.05,0.07,0.09,0.07,0,0.24,0.68,1.16,0.04,0.42,0.53,0.58,0.44,0.47,0,0.08,0.04,0,0,0.06,0.37,0.01,0,0.11,0.01,0.1,0.22,0.01,0.39,0.25,0.05,0.15,0.07,0.06,0.03,0,0.25,0.09,0.54,0.1,0.16,7.29,0.23,4.41,0.12,0.92,0.12,0.45,1.16,0.03,0.01,0.01,0,0.26,0,0,0.21,0.15,0,3.99,3.97,2.82,0.01,0.05,0.12,1.43,0.16,0.24,0.09,0.13,0.25,0.3,0.01,0,0.81,0.84,0.01,0.02,0.25,0.06,0.06,0.79,0.97,0.02,0,0,0,0.01,1.28,0.26,0.01,0,0.02,0.01,0.27,0.07,15.19,0.15,0,0.15,1.8,0.02,0.08,0.06,0.11,1.15,0,0.01,0.82,0.41,0.02,0,0,0.8,0.01,0.08,0.01,0.09,0.12,0.08,0,0.21
Florida 22nd,FL-22,FL,September 11 attacks,Health care,Immigration,Medicare,Medicaid,Mental health,Charter schools,Abortion,Social security,Property taxes,0.02,1.97,0.04,0.16,0,0.37,0.01,0.03,0.02,0.06,0.06,0.02,0.27,0.69,2.09,0.02,0.48,0.48,0.62,0.55,0.33,0.01,0.05,0.01,0.01,0.01,0.09,0.31,0.02,0.01,0.1,0.05,0.07,0.27,0.02,0.42,0.4,0.02,0.2,0.05,0.1,0.04,0,0.31,0.15,0.52,0.03,0.16,6.03,0.2,4.85,0.1,0.92,0.12,0.36,1.1,0,0,0.01,0,0.34,0,0.01,0.34,0.18,0,3.5,3.62,2.47,0.04,0.07,0.12,1.12,0.2,0.18,0.03,0.19,0.13,0.23,0,0,0.61,0.86,0.02,0.02,0.22,0.02,0.05,0.78,0.56,0.08,0.01,0,0.01,0.02,1.54,0.56,0.02,0,0.08,0.03,0.25,0.05,16.88,0.18,0,0.17,1.63,0.02,0.13,0.02,0.14,1.1,0,0,1.12,0.26,0.03,0,0.02,0.86,0,0.06,0.02,0.06,0.09,0.16,0,0.16
Florida 23rd,FL-23,FL,September 11 attacks,Health care,Immigration,Medicare,Medicaid,Mental health,Islam,Abortion,Minimum wage,Charter schools,0.01,1.66,0.09,0.12,0,0.53,0.02,0.11,0.01,0.13,0.11,0.05,0.23,0.82,1.63,0.01,0.33,0.46,0.69,0.56,0.3,0,0.05,0.03,0,0,0.14,0.22,0,0,0.07,0.03,0.03,0.21,0.03,0.56,0.39,0.01,0.15,0.09,0.13,0.06,0,0.37,0.05,0.59,0.09,0.23,7.32,0.18,5.52,0.37,0.86,0.13,0.35,1.85,0.01,0.02,0.01,0,0.31,0.01,0.01,0.24,0.1,0,3.38,3.73,2.18,0,0.03,0.13,1.64,0.19,0.24,0.12,0.23,0.26,0.2,0,0,0.58,0.85,0.04,0.02,0.24,0.03,0.14,1.06,0.73,0.09,0,0,0,0.03,1.5,0.34,0.03,0,0.02,0.04,0.26,0.03,17.81,0.15,0,0.13,1.53,0.04,0.07,0.03,0.11,1,0,0,1.56,0.32,0.07,0,0,1.07,0.03,0.06,0.01,0.05,0.16,0.22,0,0.17
Florida 24th,FL-24,FL,September 11 attacks,Immigration,Health care,Medicaid,Medicare,Abortion,Mental health,Charter schools,Minimum wage,Islam,0.08,2.11,0.16,0.27,0,0.18,0.01,0.07,0.01,0.11,0.17,0.03,0.08,0.54,1.88,0.01,0.44,0.51,0.58,0.26,0.21,0,0.02,0.02,0,0,0.07,0.26,0.02,0.08,0.1,0.03,0.03,0.11,0.02,0.56,0.14,0.01,0.36,0.02,0.02,0,0,0.36,0.02,0.32,0.05,0.15,6.39,0.25,7.19,0.07,0.89,0.06,0.32,1.66,0,0,0,0,0.26,0,0,0.14,0.19,0,4.06,2.87,2.06,0.01,0.02,0.17,1.76,0.22,0.17,0.12,0.08,0.05,0.09,0,0,0.46,0.98,0,0.01,0.17,0.05,0.09,0.56,0.27,0.02,0.02,0.01,0.01,0.01,1.3,0.66,0,0,0.01,0.03,0.2,0,14.89,0.08,0,0.05,1.35,0.02,0.08,0.01,0.02,0.67,0,0.01,0.86,0.44,0.08,0,0,0.91,0.01,0.01,0,0.02,0.03,0.05,0,0.1
Florida 25th,FL-25,FL,September 11 attacks,Immigration,Health care,Medicaid,Medicare,Minimum wage,Abortion,Mental health,Charter schools,Tariff,0.02,1.96,0.05,0.07,0,0.25,0.01,0.1,0,0.08,0.15,0.02,0.18,0.63,1.65,0.03,0.44,0.44,0.33,0.73,0.38,0,0.02,0.01,0,0.01,0.12,0.19,0.02,0,0.14,0.07,0.05,0.22,0.01,0.51,0.46,0,0.1,0.13,0.08,0.06,0,0.28,0.03,0.39,0.05,0.23,5.36,0.12,6,0.11,0.86,0.09,0.35,1.61,0,0,0.01,0,0.27,0.02,0,0.32,0.11,0,3.52,2.35,1.68,0.01,0.06,0.14,2.07,0.28,0.22,0.13,0.19,0.23,0.11,0.01,0,0.48,0.84,0.02,0.06,0.32,0.02,0.07,0.72,0.57,0.01,0,0,0,0,1.41,0.43,0.04,0,0.02,0.03,0.19,0.02,15.03,0.07,0,0.14,1.15,0.02,0.04,0.04,0.12,1.62,0,0.01,1.05,0.25,0.04,0,0,1.16,0,0.05,0.03,0.08,0.11,0.1,0,0.16
Florida 26th,FL-26,FL,September 11 attacks,Health care,Immigration,Medicaid,Abortion,Mental health,Medicare,Charter schools,Islam,Minimum wage,0.1,3.38,0.06,0.16,0,0.62,0.07,0.09,0,0.09,0.08,0.06,0.06,1.02,1.79,0.01,0.53,0.57,0.75,0.33,0.29,0,0.16,0.02,0,0,0.17,0.21,0,0,0.28,0.04,0.05,0.17,0.02,0.37,0.52,0.03,0.23,0.1,0.11,0.12,0,0.36,0.16,0.57,0.01,0.18,6.28,0.03,5.96,0.09,0.83,0.18,0.27,1.71,0,0,0,0,0.2,0,0.01,0.21,0.07,0,3.4,2.05,2.76,0,0.03,0.12,1.63,0.22,0.18,0.39,0.39,0.38,0.13,0,0,0.88,0.79,0.01,0.04,0.26,0,0.19,0.68,0.53,0.04,0,0,0,0.1,0.87,0.9,0.05,0,0,0,0.22,0.08,14.79,0.09,0,0.03,1.19,0.04,0.16,0.11,0.08,0.86,0,0,0.98,0.45,0.03,0,0,1.1,0.03,0.05,0.02,0.05,0.09,0.17,0.03,0.15
Florida 27th,FL-27,FL,September 11 attacks,Health care,Immigration,Medicaid,Medicare,Mental health,Property taxes,Abortion,Minimum wage,Climate change,0.06,1.64,0.04,0.11,0,0.4,0.02,0.03,0.02,0.14,0.03,0.01,0.23,0.57,1.03,0.01,1.27,0.27,0.22,0.82,0.4,0,0.01,0.01,0,0,0.05,0.09,0,0,0.04,0.11,0.19,0.22,0.07,0.68,0.41,0.11,0.07,0.04,0.11,0.17,0,0.4,0.02,0.44,0.05,0.14,8.2,0.29,5.88,0.08,1.1,0.21,0.36,1.24,0,0,0.01,0,0.22,0,0,0.3,0.13,0,4.04,4.03,1.99,0,0.02,0.09,1.54,0.33,0.26,0.49,0.07,0.3,0.23,0,0,0.61,0.88,0,0.07,0.3,0.13,0.1,0.8,0.46,0.09,0,0.01,0.01,0.02,1.65,0.9,0.01,0,0.01,0.01,0.16,0.02,15.2,0.17,0,0.03,1.1,0,0.03,0.02,0.07,1.03,0,0.05,0.91,0.39,0.03,0,0,1.13,0,0.02,0.01,0.03,0.09,0.15,0,0.25
Georgia 1st,GA-01,GA,September 11 attacks,Health care,Islam,Medicaid,Mental health,Medicare,Immigration,Social security,Abortion,Property taxes,0.21,1.69,0.02,0.09,0,0.34,0.03,0.04,0,0.13,0.03,0,0.19,0.44,0.7,0.12,0.42,0.75,1.35,0.09,0.08,0,0,0.03,0,0,0.11,0.28,0.01,0.01,0.07,0.07,0.01,0.22,0,0.41,0.39,0.09,0.51,0.05,0.15,0.04,0,0.42,0.18,0.73,0.09,0.16,5.38,0.05,2.14,0.12,0.96,0.28,0.41,3.62,0,0,0,0,0.45,0,0,0.2,0.07,0,3.52,2.72,2.85,0,0.04,0.2,1.04,0.26,0.23,0.06,0.15,0.44,0.08,0,0,1.52,0.28,0.01,0.04,0.34,0.04,0.1,0.67,0.31,0.05,0.01,0,0,0.02,1.54,0.18,0.06,0,0,0,0.21,0.02,17.03,0.24,0,0.15,1.74,0.01,0.01,0.05,0.1,1.16,0,0.02,0.96,0.35,0.02,0,0,0.48,0.02,0.06,0.05,0.1,0.13,0.1,0.01,0.39
Georgia 2nd,GA-02,GA,September 11 attacks,Health care,Medicaid,Immigration,Mental health,Medicare,Abortion,Social security,Islam,Property taxes,0.24,2.31,0.12,0.18,0.05,0.43,0,0.23,0.06,0.08,0.06,0,0.21,0.45,0.24,0,0.28,0.69,1.01,0.19,0.24,0,0.03,0.03,0,0,0.03,0.32,0,0.06,0.06,0,0,0.18,0.03,0.36,0.2,0,0.18,0.06,0.05,0,0,0.3,0,0.31,0.2,0.23,7.41,0.03,3.76,0.06,1.27,0.31,0.3,1.57,0,0,0,0,0.39,0,0.12,0.17,0.03,0,4.08,2.35,2.84,0,0.03,0.54,0.9,0.17,0.23,0.17,0.22,0.42,0.11,0,0,1.11,0.6,0,0,0.25,0.11,0.14,0.82,0.14,0,0,0,0.06,0.06,1.37,0.16,0,0,0,0,0.15,0,15.44,0.26,0,0.14,1.8,0.06,0.06,0,0.06,0.33,0,0,1.11,0.23,0.11,0,0,0.37,0,0,0.05,0.23,0.05,0,0,0.63
Georgia 3rd,GA-03,GA,September 11 attacks,Health care,Mental health,Medicare,Medicaid,Abortion,Confederate states,Islam,Flags of the confederate states,Public transportation,0.88,2.15,0.03,1.04,0,0.18,0,0.03,0,0.04,0.02,0,0.13,0.58,0.26,0.01,0.08,1.32,2.1,0.08,0.13,0.01,0.02,0,0,0,0.02,0.21,0.02,0,0.07,0.01,0,0.08,0,0.24,0.64,0.02,1.98,0.06,0.1,0,0,1.13,0.14,0.26,0.08,0.32,11.36,0.02,1.78,0.1,1.23,0.06,1.16,2.05,0,0,0,0,0.11,0,0,1.02,0.1,0,2.43,3.1,3.89,0.01,0.15,0.12,1.42,0.08,0.16,0.04,0.89,1.01,0.24,0,0,0.61,0.31,0,0.01,0.12,0,0.04,1.12,0.18,0.05,0,0,0,0,1.02,1.84,0.01,0,0,0.01,0.14,0.91,24.94,0.05,0,0.08,0.76,0.01,0.02,0.02,0.02,0.47,0,0,0.44,0.21,0,0,0.01,0.51,0.01,0.01,0.02,0.05,0.06,0.04,0,0.16
Georgia 4th,GA-04,GA,September 11 attacks,Medicaid,Immigration,Health care,Islam,Abortion,Mental health,Social security,Medicare,Property taxes,0.08,4.91,0,0.25,0.08,0.58,0,0,0,0.16,0.16,0,0.16,0.33,0.51,0,0.4,1.01,0.92,0,0.08,0,0,0,0,0,0.25,0.42,0,0,0,0,0,0,0.08,0.16,0.63,0.16,0.25,0.24,0.17,0.08,0,0.41,0.08,0.55,0,0.08,5.9,0,6.15,0.16,0.77,0.16,0.25,5.57,0,0.08,0,0,0.82,0,0,0.62,0.08,0,6.15,1.8,3.57,0,0,0.08,1.31,0.47,0.32,0,0.08,0,0.08,0.08,0,1.24,0.55,0,0,0.23,0.08,0.24,0.8,0.78,0,0,0,0,0,1.67,0.23,0,0,0.08,0,0.23,0.08,12.58,0.08,0,0,1.9,0.08,0.24,0.16,0,0.86,0,0.08,0.87,0.4,0.08,0,0,0.71,0,0,0,0,0,0,0,0.24
Georgia 5th,GA-05,GA,September 11 attacks,Health care,Medicaid,Abortion,Genetically modified organism,Mental health,Immigration,Medicare,Islam,Social security,0.07,2.78,0.08,0.07,0,0.27,0.06,0.11,0.01,0.03,0.06,0,0.18,0.63,0.58,0.01,0.32,0.66,0.41,0.18,0.21,0,0.19,0.01,0,0,0.16,0.11,0.01,0,0.05,0.02,0.06,0.49,0.08,0.85,0.38,0.01,0.17,0.15,0.04,0.03,0,2.66,0.23,0.28,0.05,0.23,6.91,0.13,2.51,0.04,0.74,0.06,0.3,1.8,0,0,0.01,0,0.36,0,0.01,0.29,0.12,0,3.57,1.89,2.55,0.01,0.08,0.06,1.28,0.22,0.22,0.11,0.32,0.36,0.11,0,0,0.62,0.35,0.06,0.01,0.31,0.02,0.04,0.85,0.88,0.02,0,0,0,0.07,1.33,0.27,0.02,0,0,0.02,0.33,0.01,12.41,0.13,0,0.04,1.37,0.01,0.02,0.03,0.04,1.15,0,0.01,0.65,0.62,0.08,0,0.01,0.73,0.01,0.03,0.01,0.08,0.03,0.11,0,0.59
Georgia 6th,GA-06,GA,September 11 attacks,Health care,Immigration,Medicare,Islam,Property taxes,Medicaid,Mental health,Social security,Abortion,0.04,1.76,0.06,0.29,0.01,0.35,0.04,0.07,0.03,0.06,0.08,0.01,0.33,0.74,0.65,0.04,0.46,0.6,0.51,0.34,0.42,0,0.05,0.01,0,0,0.12,0.39,0.02,0,0.13,0.07,0.09,0.19,0.07,0.55,0.46,0.02,0.16,0.11,0.14,0.04,0,0.41,0.2,0.56,0.15,0.17,7.3,0.14,3.94,0.15,1.17,0.11,0.36,3.38,0,0.01,0.03,0,0.39,0,0.01,0.28,0.16,0,2.69,3.67,2.21,0.02,0.04,0.12,0.98,0.29,0.35,0.09,0.21,0.26,0.31,0,0,1.44,0.71,0.02,0.02,0.32,0.05,0.11,0.95,0.43,0.04,0.01,0,0,0.01,2.87,0.28,0.03,0,0,0.03,0.3,0.04,16.95,0.18,0,0.14,1.79,0.02,0.08,0.05,0.09,1.32,0,0.01,0.83,0.3,0.04,0,0.01,1.03,0.01,0.07,0.06,0.05,0.11,0.11,0,0.28
Georgia 7th,GA-07,GA,September 11 attacks,Health care,Immigration,Islam,Medicaid,Medicare,Property taxes,Abortion,Mental health,Social security,0.05,1.99,0.04,0.26,0.01,0.29,0.11,0.07,0.02,0.03,0.08,0.01,0.26,0.7,0.5,0.02,0.47,0.9,0.58,0.2,0.52,0.01,0.03,0.02,0,0,0.1,0.5,0.03,0.01,0.15,0,0.08,0.24,0.03,0.45,0.35,0.01,0.25,0.05,0.1,0.05,0,0.42,0.11,0.5,0.14,0.16,6.32,0.12,4.35,0.14,0.86,0.22,0.33,3.29,0,0.01,0.02,0,0.4,0.01,0.01,0.26,0.11,0,3.25,2.56,1.98,0.01,0.03,0.15,1.09,0.18,0.25,0.05,0.17,0.24,0.23,0,0,1.35,0.72,0.02,0.02,0.3,0.06,0.07,0.89,0.5,0.05,0.01,0,0,0.02,2.14,0.26,0.03,0,0.02,0.02,0.19,0.02,15.1,0.12,0,0.08,1.61,0.02,0.07,0.04,0.1,1.26,0,0.02,0.85,0.45,0.02,0,0.01,0.88,0.01,0.05,0.03,0.07,0.14,0.05,0,0.18
Georgia 8th,GA-08,GA,September 11 attacks,Health care,Medicaid,Medicare,Mental health,Nuclear power,Immigration,Minimum wage,Islam,Abortion,0.25,1.75,0.04,0.14,0,0.64,0.02,0.06,0.03,0.06,0.07,0,0.06,0.82,0.67,0,0.56,0.48,0.91,0.24,0.16,0,0.03,0.03,0,0,0.07,0.3,0,0,0.25,0.1,0.05,0.21,0.04,0.23,0.39,0,0.28,0.09,0.09,0.03,0,0.3,0.05,0.52,0.25,0.18,11.27,0.31,2.73,0.11,0.64,0.19,0.29,2.2,0,0.01,0,0,0.56,0,0,0.15,0.24,0,4.22,3.28,2.99,0,0.02,0.25,2.24,0.15,0.17,0.25,0.06,0.27,0.06,0,0,2.76,0.44,0.04,0,0.34,0.03,0.11,0.38,0.21,0.07,0,0,0.01,0.02,1.17,0.29,0.01,0,0,0.04,0.23,0.03,19.45,0.16,0,0.15,1.59,0.12,0.08,0.07,0.07,0.41,0,0,0.89,0.41,0.12,0,0,0.38,0.01,0,0.01,0.02,0.03,0.04,0,0.85
Georgia 9th,GA-09,GA,September 11 attacks,Tariff,Nuclear power,Health care,Immigration,Mental health,Charter schools,Medicaid,Global warming,Aid,0.52,0,0,0,0,1.11,0,0,0,1.1,0.54,0,0.56,0.55,1.67,0,0,0,0,0,0,0,0,0,0,0,0.54,0.55,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,1.08,0,1.54,0,0,2.17,0,2.1,0,1.02,0,0,1.07,0,0,0,0,1.1,0,0,0.52,0,0,1.62,1.03,2.06,0,0,0,0,0,0,0,0,0,0.53,0,0,2.57,0.51,0,0,0,0,0,0.53,0.51,0,0,0,0,0,1.01,0,0,0,0,0,0,0,15.27,0,0,0,1.06,0,0,0,0,2.58,0,0,0.53,0,0,0,0,0.53,0,0,0,0,0,0,0,0
Georgia 10th,GA-10,GA,September 11 attacks,Health care,Medicare,Medicaid,Islam,Abortion,Mental health,Immigration,Tariff,Terrorism,0.3,2.55,0,0.21,0,0.63,0.07,0,0.06,0.09,0.12,0,0.14,1.15,0.59,0,0.59,1.29,0.74,0.13,0.06,0,0,0,0,0,0.18,0.38,0,0,0.06,0.07,0.15,0.06,0.12,0.8,0.78,0,0.37,0.06,0.52,0.06,0,0.3,0.09,0.66,0.54,0.21,4.83,0.11,2.24,0.04,1.25,0.6,0.25,3.09,0,0,0,0,0.12,0,0,0.19,0.04,0,3.63,4.12,2.42,0,0,0.48,0.88,0.59,0.16,0.08,0.09,0.29,0.14,0,0,0.82,0.78,0,0,0.04,0.02,0.15,0.5,0.15,0,0,0,0,0.02,1.06,0.06,0,0,0,0,0.29,0.02,21.92,0.02,0,0.09,1.35,0,0,0.04,0.02,1.67,0,0,1.58,0.91,0.07,0,0,1.16,0.08,0.2,0.04,0.3,0.08,0.02,0,0.52
Georgia 11th,GA-11,GA,September 11 attacks,Health care,Medicare,Social security,Medicaid,Immigration,Mental health,Property taxes,Abortion,Nuclear power,0.16,1.67,0.04,0.16,0,0.19,0.04,0.11,0.02,0.06,0.09,0.01,0.21,0.76,0.62,0.05,0.24,0.7,0.64,0.15,0.54,0.01,0.31,0.03,0,0.01,0.11,0.2,0.04,0,0.07,0.03,0.11,0.13,0.05,0.66,0.51,0,0.23,0.06,0.1,0.16,0,1.09,0.1,0.31,0.08,0.14,6.12,0.07,2.57,0.06,1.11,0.12,0.42,1.4,0,0.02,0.01,0,0.32,0,0.01,0.32,0.14,0,2.63,3.97,2.1,0.02,0.04,0.2,0.9,0.43,0.31,0.03,0.23,0.19,0.14,0.01,0,1.43,0.53,0.02,0.01,0.34,0.04,0.06,0.91,0.4,0.02,0.01,0,0.01,0.01,1.87,0.45,0.01,0,0.01,0.02,0.25,0.04,15.78,0.26,0,0.08,2.72,0.02,0.05,0.04,0.06,1.38,0,0.01,0.64,0.31,0.06,0,0.01,0.55,0.02,0.04,0.01,0.04,0.05,0.07,0,0.18
Georgia 12th,GA-12,GA,September 11 attacks,Health care,Medicaid,Medicare,Mental health,Islam,Immigration,Abortion,Nuclear power,Social security,0.16,2.04,0.02,0.22,0.07,0.35,0.02,0.04,0.2,0.04,0,0.01,0.1,0.57,0.49,0.06,0.35,0.83,0.69,0.12,0.11,0.01,0.02,0.02,0,0,0.07,0.26,0.01,0,0.03,0.06,0.02,0.15,0.01,0.48,0.45,0.02,0.5,0.07,0.11,0.14,0,0.16,0.12,0.4,0.09,0.12,7.62,0.11,2.38,0.23,0.87,0.11,0.26,2.38,0,0.03,0.02,0,0.35,0.01,0,0.1,0.06,0,5.23,4.46,3.04,0.01,0.03,0.17,1.02,0.17,0.16,0.07,0.48,0.47,0.19,0,0.01,2,0.46,0.01,0.02,0.15,0.05,0.11,0.57,0.3,0.96,0.01,0,0,0.02,1.08,0.28,0.02,0,0,0.02,0.31,0.03,16.22,0.16,0,0.12,1.99,0.02,0.02,0.11,0.09,0.83,0,0.04,1.01,0.52,0.04,0,0.02,0.74,0.01,0.02,0.06,0.04,0.11,0.08,0,0.39
Georgia 13th,GA-13,GA,September 11 attacks,Health care,Medicaid,Mental health,Social security,Immigration,Abortion,Islam,Medicare,Federal reserve system,0.07,2.54,0.01,0.15,0,0.14,0.03,0.03,0,0.03,0.07,0.01,0.1,0.5,0.9,0.01,0.22,0.94,0.51,0.13,0.39,0,0,0.01,0,0,0,0.34,0.03,0.01,0.03,0.01,0,0.17,0.01,1.43,0.69,0.05,0.23,0.17,0.04,0.01,0,0.09,0.07,0.19,0.05,0.08,7.33,0.06,2.65,0.17,0.3,0.21,0.57,2.4,0,0,0,0,0.36,0,0,0.12,0.11,0,4.64,2.24,3.38,0,0,0.14,0.78,0.19,0.22,0.01,0.17,0.23,0.11,0,0,0.62,0.72,0,0,0.27,0.04,0.14,1.03,0.38,0.01,0,0,0.01,0.01,1.12,0.28,0,0,0.01,0.03,0.16,0.04,15.02,0.1,0,0.24,3.14,0.03,0.04,0.01,0.07,0.78,0,0.03,1.17,0.33,0.06,0,0,0.35,0.04,0.16,0.03,0.01,0.14,0.11,0,0.33
Georgia 14th,GA-14,GA,September 11 attacks,Health care,Islam,Medicaid,Medicare,Mental health,Immigration,Social security,Property taxes,Nuclear power,0.6,1.22,0.06,0.11,0,0.24,0.03,0.02,0.05,0.01,0.01,0,0.17,0.4,0.27,0,0.43,1,0.63,0.03,0.19,0,0.02,0,0,0,0.13,0.28,0,0,0.02,0.05,0.08,0.19,0,0.58,1.14,0,0.52,0.2,0.11,0.09,0,0.24,0.13,0.73,0.2,0.15,5.31,0.05,2.55,0.14,0.81,0.12,0.31,3.91,0,0,0.01,0,0.52,0,0,0.15,0.11,0,3.87,2.73,2.57,0.05,0,0.1,1.18,0.23,0.23,0.04,0.06,0.13,0.12,0,0,1.34,0.48,0.01,0,0.14,0.01,0.05,0.72,0.43,0.02,0.01,0.01,0,0.01,1.6,0.06,0.02,0,0,0,0.17,0.07,20.27,0.03,0,0.25,1.93,0.03,0.02,0.05,0.05,0.82,0,0,1.33,0.46,0.01,0,0,0.77,0.01,0.01,0.09,0.23,0.05,0.01,0,0.15
Hawaii 1st,HI-01,HI,September 11 attacks,Health care,Immigration,Common core,Property taxes,Mental health,Medicare,Minimum wage,Abortion,Social security,0.08,1.59,0.02,0.17,0,0.44,0.21,0.05,0.01,0.02,0.06,0,0.27,0.59,0.64,0.01,0.63,2.25,0.33,0.23,0.03,0,0.01,0,0,0,0.17,0.13,0.01,0,0.01,0.03,0.04,0.18,0.18,0.35,0.66,0,0.1,0.03,0.02,0.02,0,0.5,0.09,0.66,0.06,0.28,6.32,0.06,2.87,0.14,0.64,0.16,0.45,1.25,0,0.01,0.01,0,0.28,0,0.04,0.27,0.18,0,1.38,1.91,2.02,0.01,0.02,0.21,1.82,0.24,0.16,0.11,0.42,0.37,0.13,0,0,0.38,0.47,0.07,0.02,0.25,0.06,0.09,1,0.68,0.01,0,0,0,0.12,2.12,0.46,0,0,0,0.01,0.44,0.01,22.3,0.18,0,0.22,1.45,0.01,0.11,0.01,0.03,1.09,0,0,0.94,0.48,0.03,0,0,0.76,0.01,0.01,0.05,0.01,0.1,0.08,0,0.23
Hawaii 2nd,HI-02,HI,September 11 attacks,Health care,Immigration,Property taxes,Minimum wage,Mental health,Terrorism,Medicare,Income tax,Common core,0.14,1.22,0,0.11,0,0.54,0.03,0,0,0.1,0.06,0,0.51,0.39,0.62,0.03,0.34,1.24,0.49,0.11,0.09,0,0.03,0,0,0,0.35,0.28,0,0,0.03,0.03,0.04,0.16,0.03,0.24,0.23,0,0.25,0,0.03,0.08,0,0.49,0,0.51,0.06,0.25,3.61,0.06,2.34,0.03,1.3,0.28,0.99,1.23,0,0,0,0,0.54,0,0,0.12,0.33,0,0.56,1.47,1.59,0,0,0.44,1.87,0,0.25,0.09,0.69,0.2,0.12,0,0,0.24,0.18,0.1,0.03,0.06,0,0.09,0.71,0.5,0,0,0,0,0.03,2.14,0.38,0.03,0,0,0,0.13,0,17.89,0.28,0,0.12,1.22,0,0,0,0.03,0.38,0,0,1.47,0.36,0.11,0,0,0.65,0.03,0,0,0.21,0.07,0.14,0,0.4
Iowa 1st,IA-01,IA,September 11 attacks,Health care,Terrorism,Medicare,Medicaid,ISIS,Income tax,National Debt of the United States,Mental health,Iraq War,1.89,0.89,0.03,0.15,0.01,0.23,0,0.09,0.01,0.05,1.07,0.01,0.19,0.45,0.08,0.01,0.25,0.87,0.38,0.18,0.11,0.04,0.05,0.02,0,0,0.03,0.08,0,0,0.23,0,0.04,0.22,0.01,0.26,1.06,0,0.11,0.05,0.11,0.03,0,0.27,0.08,0.29,0.02,0.1,6.54,0.06,1.31,0.03,2.55,2.07,2.81,1.49,0.01,0.01,0.01,0,1.32,0.01,0.03,0.12,0.21,0,2.95,3.46,2.15,0,0.03,0.06,0.5,0.13,2.35,0.04,0.06,0.22,0.06,0,0,1.47,0.42,0.01,0,0.17,0.03,0.03,0.41,0.7,0.05,0,0,0,0.03,0.93,0.15,0,0,0.06,0,0.31,0.02,15.93,0.1,0,0.17,1.95,0,0.03,0.05,0.03,1.42,0,0.02,5.66,0.27,0.01,0,0,0.46,0.01,0.14,0.01,0.01,0.03,0.06,0,0.32
