District,Code,State,FIRST,SECOND,THIRD,FOURTH,FIFTH,SIXTH,SEVENTH,EIGHTH,NINTH,TENTH,2003 Invasion of Iraq,Abortion,Abortion-rights movement,Affirmative action,Agricultural subsidies,Aid,Alternative energy,Anti-abortion movements,Basic income,Body worn video,Campaign finance,Campus sexual assault,Capital gains tax,Capital punishment,Charter schools,Chelsea Manning,Climate change,Common core,Confederate states,Corporate tax,DACA,Dakota Access pipeline,Dream act,Drug policy,Drug testing welfare recipients,Economic stimulus,Edward Snowden,Electoral college,Electoral fraud,Electronic Classroom of Tomorrow,Eminent domain,Equal pay for equal work,Estate tax in the United States,Euthanasia,Executive Order 13769,Federal reserve system,First amendment,Flag desecration,Flags of the confederate states,Free trade,Freedom of religion,Gender identity,Gender workplace diversity,Genetically modified organism,Gerrymandering,Global warming,Government spending,Gun control,Health care,Hydraulic fracturing,Immigration,Immigration to the United States,Income tax,Iraq War,ISIS,Islam,Israel boycott,Joint Comprehensive Plan of Action (Iran Deal),Labor Unions in the United States,Legal history of cannabis in the United States,Legality of cannabis,LGBT adoption rights,LGBT rights,Lobbying,Lockheed Martin F-35,Maternity leave in the United States,Medicaid,Medicare,Mental health,Mexico-United States barrier,Military budget,Military service,Minimum wage,NAFTA,National Debt of the United States,National security,National Security Agency,NATO,Net neutrality,No fly list,North Korea and weapons of mass destruction,Nuclear power,Obamacare,Offshore bank,Offshore drilling,Overtime pay,Paris Agreement,Patriot act,Pensions,Planned Parenthood,Political corruption,Prescription costs,PRISM,Prison overcrowding,Private Prisons,Property taxes,Public transportation,Right to work,Russian interference in the 2016 United States elections,Russian military action in Syria,Safe spaces,Same-sex marriage,Sanctuary cities,September 11 attacks,Sick leave,Single-payer healthcare,Social programs in the United States,Social security,Solitary confinement,Space exploration,Student loans in the United States,Syrian civil war,Tariff,Tax Cuts and Jobs Act of 2017,Term limits in the United States,Terrorism,Torture,TPP,Transgender people in the military,U.S. national anthem protests,United Nations,Vaccine controversies,Voter turnout,Voting age,War in Afghanistan,Welfare,Whistleblower,Women in combat,Women's health
Florida 19th,FL-19,FL,Health care,Medicare,Immigration,Medicaid,September 11 attacks,Mental health,Abortion,Social security,Planned Parenthood,Minimum wage,0.19,5.02,0.13,0.21,0,0.57,0.05,0.25,0.01,0.06,0.18,0.05,1,2.36,2.44,0,1.14,0.79,1.49,0.54,0.65,0.03,0.06,0,0.01,0.01,0.2,0.57,0.02,0,0.16,0.07,0.29,0.6,0.11,1.07,1.12,0.06,0.56,0.14,0.26,0.04,0,0.87,0.23,1.17,0.17,0.37,18.11,0.3,9.84,0.52,2.3,0.25,0.45,2.56,0.02,0,0.01,0,0.86,0,0.01,0.39,0.2,0,7.95,10.64,5.7,0.07,0.09,0.27,3.3,0.69,0.46,0.12,0.5,0.56,0.52,0,0,1.07,2.13,0.06,0.17,0.58,0.24,0.19,2.18,3.64,0.16,0,0.01,0,0.03,2.63,0.89,0.18,0,0.01,0.06,0.63,0.03,7.14,0.22,0,0.26,5.01,0,0.1,0.12,0.11,2.62,0,0,1.91,0.89,0.07,0,0,2.93,0.05,0.14,0.05,0.09,0.27,0.23,0,0.72
Florida 20th,FL-20,FL,Health care,Immigration,Medicaid,Medicare,Charter schools,Abortion,September 11 attacks,Social security,Mental health,Islam,0.09,5.63,0,0.08,0,1,0.08,0.17,0,0.09,0,0,0.53,1.48,6.35,0,0.52,0.86,1.2,0.71,1.97,0,0.09,0,0,0.09,0.17,0.09,0.16,0,0.09,0.17,0.17,0.6,0.17,0.9,0.85,0,0.59,0.33,0.43,0.17,0,1.07,0.25,0.75,0.17,0,18.16,0.17,15.15,0,1.15,0.16,1.06,4.77,0,0,0.17,0,1.16,0,0,0.41,0,0,11.36,9.45,4.83,0,0,0.33,3.35,0.09,0.6,0.09,0.33,0.25,0.34,0,0,0.49,2.24,0.17,0,0.66,0.25,0,1.56,1.72,0.08,0,0,0,0.16,3.2,1.3,0,0,0.08,0.16,0.59,0.08,5.55,0.33,0,0,5.11,0,0.24,0.08,0.08,1.8,0,0.08,1.06,0.76,0,0,0,2.45,0,0.08,0,0,0.42,0.09,0,1.23
Florida 21st,FL-21,FL,Health care,Immigration,Medicaid,Medicare,Mental health,September 11 attacks,Abortion,Social security,Islam,Minimum wage,0.1,4.33,0.17,0.78,0.01,0.97,0.1,0.29,0.04,0.16,0.11,0,0.41,1.66,3.08,0.04,0.83,1.72,1.41,0.74,1.12,0.02,0.09,0.03,0.02,0.01,0.26,0.73,0.02,0.03,0.13,0.06,0.29,0.44,0.01,1.59,1.48,0.08,0.37,0.4,0.21,0.17,0,0.96,0.32,0.69,0.54,0.48,19,1.34,12.26,0.15,1.99,0.21,0.78,3.69,0.04,0.03,0.03,0,0.54,0.03,0.03,0.46,0.21,0,9.31,8.69,6.37,0.04,0.2,0.22,3.11,0.48,0.37,0.3,0.32,0.37,0.89,0,0,1.77,1.86,0,0.06,0.39,0.49,0.15,2.14,2.38,0.14,0.02,0,0.01,0.04,3,0.51,0.11,0,0.03,0.02,0.36,0.15,5.91,0.26,0,0.28,3.96,0.09,0.25,0.13,0.08,2.29,0,0.1,1.62,0.83,0.02,0,0.01,2.72,0.05,0.12,0.05,0.06,0.52,0.21,0.01,0.54
Florida 22nd,FL-22,FL,Health care,Immigration,Medicare,Medicaid,Mental health,Social security,September 11 attacks,Abortion,Charter schools,Minimum wage,0.1,4.33,0.11,0.24,0.02,0.73,0.01,0.08,0.01,0.21,0.18,0.06,0.47,1.78,3.95,0.06,0.7,1.37,0.82,0.66,1.8,0.01,0.13,0.06,0.01,0,0.12,0.67,0.05,0.01,0.08,0.05,0.2,0.65,0.02,1.22,0.89,0.01,0.38,0.25,0.26,0.04,0,0.6,0.44,0.63,0.34,0.5,16.06,0.55,13.18,0.19,2.88,0.44,0.66,2.98,0,0.01,0.05,0,0.9,0,0.09,0.6,0.11,0,8.35,10.34,5.75,0.08,0.12,0.35,3.81,0.2,0.4,0.24,0.43,0.43,0.51,0,0,0.94,2.38,0.03,0.15,0.42,0.17,0.13,2.55,1.1,0.11,0,0.01,0.01,0.05,2.53,1.43,0,0,0.05,0.09,0.58,0.08,5.41,0.42,0,0.12,5.65,0,0.39,0.05,0.33,2.93,0,0.04,1.93,1.02,0.04,0,0.01,3,0.01,0.12,0.04,0.24,0.66,0.4,0,0.58
Florida 23rd,FL-23,FL,Health care,Immigration,Medicaid,Medicare,Mental health,Abortion,September 11 attacks,Islam,Social security,Minimum wage,0.11,4.68,0.07,0.26,0.03,0.89,0.01,0.09,0.01,0.16,0.2,0.04,0.27,1.97,3.28,0.04,0.85,1.08,0.81,0.74,0.85,0,0.03,0.01,0.02,0,0.26,0.39,0,0,0.25,0.17,0.07,0.89,0.03,1.21,0.53,0.08,0.54,0.22,0.24,0.03,0,0.82,0.18,1.26,0.25,0.43,16.87,0.21,11.86,0.55,2.22,0.15,0.77,4.03,0.02,0.02,0,0,0.84,0,0.02,0.31,0.32,0,9.07,8.12,5.99,0.02,0.15,0.32,3.47,0.36,0.71,0.11,0.24,0.4,0.36,0.09,0,0.74,2.84,0.17,0,0.51,0.07,0.25,1.93,1.73,0.07,0.01,0.07,0.04,0.04,2.33,1.12,0.06,0,0.23,0.08,0.4,0.13,4.6,0.26,0,0.46,3.78,0.08,0.42,0.07,0.15,3.03,0,0,1.68,1.06,0.02,0,0,2.38,0.02,0.07,0.08,0.04,0.36,0.33,0,0.53
Florida 24th,FL-24,FL,Health care,Immigration,Medicaid,Medicare,Abortion,Mental health,September 11 attacks,Social security,Charter schools,Islam,0.08,5.69,0.2,0.04,0,1.13,0,0.04,0.08,0,0.08,0,0.49,1.72,3.74,0.04,0.92,1.2,0.68,1.02,1.22,0,0,0,0,0.08,0.24,0.7,0,0,0.16,0.08,0.27,0.55,0.04,0.76,0.75,0.04,0.39,0.08,0.28,0.08,0,0.83,0,0.88,0.19,0.19,16.84,0.2,13.1,0.22,2.26,0.15,0.91,3.72,0.04,0.04,0,0,0.8,0,0.04,0.65,0.19,0,10.88,7.93,5.54,0,0.08,0.3,3.44,0.52,0.36,0.28,0.35,0.61,0.78,0,0,0.65,2.3,0,0.11,0.77,0.12,0.19,2.18,1.5,0.15,0.04,0,0,0.04,2.67,1.05,0.04,0,0,0.04,1.01,0.15,4.97,0.27,0,0.16,4.14,0.04,0.11,0,0.11,2.95,0,0.04,1.25,0.66,0,0,0,2.66,0.04,0,0,0.15,0.08,0.44,0,0.31
Florida 25th,FL-25,FL,Immigration,Health care,Medicaid,Abortion,Medicare,Mental health,September 11 attacks,Minimum wage,Islam,Charter schools,0.01,6.24,0.08,0.27,0,0.72,0.04,0.09,0.06,0.11,0.05,0.04,0.33,1.35,3.1,0.03,0.58,0.82,1.12,0.55,1.06,0,0.05,0.02,0,0.01,0.19,0.64,0.01,0,0.19,0.11,0.1,0.53,0.08,0.94,0.49,0.05,0.47,0.11,0.21,0.08,0,0.65,0.17,0.68,0.16,0.4,11.79,0.21,14.3,0.2,2,0.11,0.98,3.68,0,0.01,0,0,0.57,0.01,0,0.5,0.24,0,7.13,4.78,4.36,0.04,0.1,0.34,3.77,0.49,0.42,0.35,0.43,0.4,0.23,0,0,1.3,1.67,0.02,0.02,0.74,0.02,0.14,1.96,1.8,0.1,0.02,0.02,0,0.01,2.17,1.49,0.03,0,0.02,0.04,0.56,0.03,4.07,0.2,0,0.28,2.39,0.09,0.09,0.04,0.3,2.86,0,0.02,1.88,0.85,0.11,0,0,2.98,0.01,0.13,0.06,0.07,0.28,0.18,0,0.5
Florida 26th,FL-26,FL,Immigration,Health care,Medicaid,Abortion,Charter schools,September 11 attacks,Mental health,Islam,Medicare,Minimum wage,0.2,7.54,0.14,0.42,0,0.65,0.06,0.11,0,0.11,0,0,0.15,2.51,6.07,0,0.69,1.48,1.68,0.67,0.52,0,0.18,0,0,0,0.06,1.46,0,0,0.11,0,0.15,0.56,0,0.57,0.53,0,0.45,0.21,0.06,0.17,0,0.85,0.23,0.63,0.23,0.59,11.76,0.06,15.66,0.45,1.13,0.19,0.95,4.61,0,0,0,0,0.96,0,0,0.42,0.11,0,10.14,4.58,4.68,0.05,0.05,0.28,4.23,0.37,0.09,0.26,0.56,0.14,0,0,0,2.19,2,0,0,0.28,0,0.11,1.54,2.18,0.3,0,0,0,0.21,2.33,1.75,0,0,0,0,1.07,0,5.6,0.05,0,0.11,2.58,0.09,0.19,0.23,0.19,1.62,0,0,1.84,1.06,0.11,0,0,2.92,0,0.11,0.11,0.05,0.25,0.06,0,0.72
Florida 27th,FL-27,FL,Immigration,Health care,Medicare,Medicaid,Minimum wage,September 11 attacks,United Nations,Property taxes,Abortion,Public transportation,0.05,3.74,0.09,0.18,0,0.81,0.05,0.04,0.05,0.23,0.09,0,0.71,1.46,1.19,0,1.2,0.28,0.41,1.08,0.61,0,0,0.05,0,0,0.41,0.04,0,0,0.05,0.04,0.14,0.37,0.13,1.01,0.22,0,0.23,0.17,0.27,0.31,0,0.44,0.4,0.66,0.31,0.26,9.68,0.18,14.83,0.09,1.94,0.22,1.22,2.42,0,0,0,0,1.19,0,0,0.57,0.13,0,4.79,5.06,2.84,0,0,0.31,4.6,0.32,0.23,0.23,0.31,0.84,0,0.04,0,0.88,1.64,0.05,0.04,0.35,0.09,0.09,1.76,0.89,0.04,0,0,0.04,0,4.16,3.05,0,0,0.05,0,1.12,0.18,4.44,0.13,0,0.51,2.12,0.04,0.09,0.04,0.26,2.44,0,0,1.61,0.4,0.18,0,0,4.32,0.05,0,0,0.13,0.22,0.37,0,0.48
Georgia 1st,GA-01,GA,Health care,Islam,Medicare,Medicaid,September 11 attacks,Property taxes,Social security,Mental health,Minimum wage,Immigration,1,3.84,0,0.33,0,0.82,0,0.18,0,0.37,0.18,0,0.4,3.76,2.83,0.2,0.82,1.93,3.57,0.14,0.8,0,0.35,0,0,0,0.14,1.66,0,0,0.07,0,0,0,0.13,2.08,1.33,0,0.57,0,0.68,0.2,0,0.73,0.4,1.22,0.42,0.45,16.87,0.39,4.33,0.33,1.8,0.65,1.11,13.71,0,0,0,0,0.96,0,0,0.37,0.38,0,7.46,9.31,5.04,0,0,0.44,5,0.14,0.57,0.14,0.79,0.68,0.07,0,0,3.77,0.86,0.09,0.07,0.6,0,0.19,1.47,0.37,0,0,0,0,0,6.04,0.13,0,0,0,0,0.4,0,6.81,0.52,0,0.26,5.73,0,0.15,0,0,2.64,0,0,1.79,1.14,0.14,0,0.07,2.7,0.19,0,0,1.48,0.13,0.27,0,0.99
Georgia 2nd,GA-02,GA,Health care,Medicaid,Medicare,Mental health,Nuclear power,Islam,Abortion,Immigration,Social security,September 11 attacks,1.32,5.84,0.22,0.24,0,1.11,1.27,0.15,0,0.5,0.01,0.01,0.13,2.01,1.66,0.01,1.37,0.98,2.45,0.05,0.26,0,0.04,0.01,0,0,0.12,1.46,0.02,0,0.05,0.29,0.12,0.08,0.01,0.65,0.59,0.01,1.17,0.07,0.34,0.03,0,1.23,0.22,2.3,0.38,0.66,19.4,0.22,4.96,0.21,1.49,0.7,0.39,6.59,0,0,0,0,0.43,0.01,0.01,0.66,0.14,0,8.88,8.83,8.18,0,0.1,0.17,3.06,0.28,0.4,0.12,0.37,0.72,0.2,0,0,7.96,1.2,0.01,0.01,0.5,0.02,0.39,1.59,0.48,0,0.01,0,0,0.02,2.2,0.65,0.12,0,0,0,2.24,0.03,4.42,0.25,0,0.45,4.67,0.01,0.06,0.12,0.06,4.4,0,1.99,0.62,0.69,0.12,0,0,1.78,0.02,0.17,0.03,0.56,0.06,0.08,0,1.81
Georgia 3rd,GA-03,GA,Health care,Immigration,Medicaid,Medicare,September 11 attacks,Mental health,Islam,Abortion,Social security,Property taxes,0.04,4.87,0.11,0.66,0.04,1.17,0.04,0.19,0.04,0.12,0.04,0.04,0.45,1.58,1.18,0.08,1.35,1.54,1.38,0.16,0.42,0,0.12,0.04,0.04,0,0.08,1.26,0,0,0.16,0.08,0.12,0.51,0.04,1.57,3.13,0.27,0.39,0.34,0.67,0.07,0,1.27,1.26,1.21,0.11,1.19,15.51,0.55,11.89,0.56,1.66,0.19,0.78,5.64,0,0,0.04,0,1.01,0.04,0.15,0.49,0.23,0,8.26,7.65,5.85,0.04,0.11,0.26,2.63,0.67,0.4,0.04,0.42,0.38,0.95,0,0,2.37,1.37,0,0.22,0.45,0.04,0.23,1.55,0.61,0.23,0.04,0.04,0,0,3.75,0.45,0.08,0,0,0,0.92,0.08,5.85,0.34,0,0.52,4.54,0.04,0.19,0.42,0.07,2.72,0,0.08,1.72,1.3,0.08,0,0,2.57,0.04,0.38,0.34,0.08,0.38,0.23,0,1.13
Georgia 4th,GA-04,GA,Health care,Immigration,Medicaid,Islam,Mental health,Abortion,Medicare,September 11 attacks,Social security,Property taxes,0.08,6.26,0.04,0.69,0,1,0.11,0.22,0.08,0.26,0.13,0.06,1.01,2.01,2.37,0,1.61,1.29,0.98,0.21,0.78,0,0.13,0.11,0,0.02,0.19,1.29,0,0,0.12,0.2,0.17,0.38,0.6,1.69,1.1,0,0.19,0.38,0.13,0.23,0,0.5,0.47,0.71,0.08,0.2,17.56,0.22,13.86,0.61,1.74,0.31,0.68,9.75,0.06,0.11,0,0,0.72,0.02,0.02,0.46,0.18,0,11.54,5.68,7.53,0.05,0.18,0.14,2.38,0.62,0.29,0.31,0.2,0.52,0.44,0,0,1.56,1.53,0,0.02,0.72,0.16,0.21,2.13,1.28,0.04,0.02,0,0,0.26,4.13,0.81,0.1,0,0.1,0.02,0.86,0.16,5.36,0.51,0,0.46,5.08,0.02,0.21,0.08,0.22,2.31,0,0,1.27,0.71,0.02,0,0,2.14,0.1,0.21,0.08,0.12,0.08,0.14,0,1.63
Georgia 5th,GA-05,GA,Health care,Islam,Immigration,Medicaid,Mental health,Abortion,September 11 attacks,Property taxes,Medicare,United Nations,0.85,6.08,0.17,0.4,0.06,0.77,0.04,0.18,0.04,0.16,0.28,0.06,0.37,2.36,2.22,0.01,1.3,2.24,1.14,0.11,0.9,0,0.06,0.04,0,0,0.22,0.87,0.01,0,0.15,0.2,0.14,0.39,0.35,1,1.11,0.06,0.19,0.44,0.18,0.05,0,2.13,0.46,1.29,0.26,0.64,17.94,0.17,9.36,0.25,1.74,0.35,1.48,10.24,0,0.01,0,0.03,1.13,0,0,0.72,0.12,0,8.51,4.59,7.13,0.11,0.12,0.38,2.54,0.72,0.32,0.17,0.33,0.75,0.35,0.03,0,2.99,1.25,0.01,0.01,0.48,0.01,0.12,2,0.89,0.44,0.01,0.04,0.06,0.02,4.74,0.96,0.11,0,0.03,0.04,0.66,0.04,5.31,0.43,0,0.2,3.31,0.11,0.08,0.27,0.13,3.24,0,0.03,1.17,0.62,0.02,0,0,3.43,0.03,0.17,0.13,0.13,0.26,0.15,0,0.97
Georgia 6th,GA-06,GA,Health care,Immigration,Medicare,Islam,Medicaid,Property taxes,Mental health,Tariff,September 11 attacks,Social security,0.13,3.96,0.05,0.23,0,0.77,0.05,0.14,0.08,0.14,0.25,0.03,1.07,1.52,2.01,0.05,0.52,1.31,0.96,0.35,1.26,0.01,0.08,0.02,0,0,0.19,1.18,0.03,0,0.12,0.11,0.19,0.26,0.41,1.28,0.88,0,0.29,0.23,0.34,0.11,0,0.72,0.29,0.84,0.25,0.51,18.85,0.27,11.15,0.21,2.58,0.37,0.99,8.23,0.04,0.03,0,0,0.88,0,0.02,0.54,0.31,0,8.1,8.38,5.21,0.04,0.09,0.29,2.58,0.43,0.39,0.14,0.37,0.44,0.29,0.02,0,2.84,1.66,0,0.01,0.59,0.07,0.23,2.36,1.08,0.14,0.03,0,0,0.02,6.55,0.78,0.08,0,0.01,0.06,0.54,0.1,5.01,0.35,0,0.22,4.02,0.09,0.16,0.16,0.24,5.21,0,0.07,1.24,0.8,0.12,0,0.02,2.84,0.05,0.2,0.11,0.17,0.22,0.17,0,0.65
Georgia 7th,GA-07,GA,Health care,Immigration,Islam,Medicaid,Medicare,September 11 attacks,Property taxes,Mental health,Abortion,Social security,0.39,4.47,0.19,0.35,0,0.63,0.1,0.27,0.03,0.08,0.14,0,0.65,1.99,0.88,0.02,0.52,2.97,1.13,0.35,1.14,0,0.06,0.05,0,0,0.16,1.34,0.01,0.02,0.25,0.18,0.14,0.5,0.01,1.21,0.77,0.09,0.46,0.17,0.24,0.05,0,0.96,0.74,0.97,0.42,0.27,13.37,0.13,10.48,0.32,2.6,1.41,1.18,8.37,0,0.02,0.03,0,1.01,0,0.03,0.42,0.18,0,7.16,6.73,5.08,0.05,0.08,0.29,2.19,0.32,0.85,0.13,0.38,0.44,0.34,0.01,0.07,2.93,1.35,0.02,0.06,0.62,0.01,0.08,1.66,1.27,0.13,0.01,0.03,0.01,0.04,5.09,0.62,0.1,0,0.01,0.15,0.51,0.04,5.5,0.29,0,0.24,3.88,0.02,0.14,0.1,0.18,2.8,0,0.1,1.6,0.8,0.1,0,0.02,3.12,0.03,0.19,0.16,1.03,0.2,0.27,0.01,0.61
Georgia 8th,GA-08,GA,Islam,Health care,September 11 attacks,Medicaid,2003 Invasion of Iraq,Mental health,Nuclear power,Medicare,Abortion,Immigration,8.43,3.5,0.11,1.33,0.03,0.64,0.01,0.24,0.03,0.03,0.8,0,0.4,1.97,1.5,0.01,1.34,1.5,1.79,0.04,0.44,0,0.06,0.03,0,0,0.04,0.53,0.69,0,0.08,0.17,0.03,0.16,0.02,1.26,0.72,0.5,1.36,0.99,1.54,0.02,0,1.61,0.06,0.48,1.34,0.19,16.11,0.13,3.19,0.02,1.37,2.13,0.5,24.75,0,0,0.04,0,0.88,0,1.4,1.17,0.05,0,9.09,5.89,7.6,0,0.07,0.5,1.49,0.38,0.26,0.06,0.37,0.82,0.16,0.01,0,7.28,0.76,0.08,0,0.31,0,0.71,0.71,0.39,0.01,0,0,0,0.02,1.98,0.14,0,0,0,0.04,0.45,0.01,9.29,0.1,0,0.28,2.76,0.06,0.1,0.39,0.03,1.87,0,0.06,0.44,0.83,0,0,0.03,2.78,0,0.73,0.02,1.12,0.06,0.24,0,1.25
Georgia 9th,GA-09,GA,Health care,Immigration,Islam,Medicare,Property taxes,Medicaid,September 11 attacks,Common core,Social security,United Nations,0.54,3.79,0.14,0.34,0,0.75,0.05,0.55,0,0.15,0.19,0,0.74,1.35,1.44,0,0.63,4.25,1.06,0.62,1.39,0,0,0.05,0,0,0.1,1.64,0,0,0.39,0.09,0.19,0.58,0.05,1.74,0.76,0,0.48,0.19,0.1,0,0,0.69,1.69,1.21,0.28,0.36,12.39,0.1,9.81,0.14,2.65,1.47,1.24,8.06,0,0,0,0,1.12,0,0.05,0.37,0.38,0,5.6,7.07,3.58,0.05,0.09,0.19,2.69,0.1,0.38,0.38,0.56,0.51,0.47,0,0,2.35,1.54,0,0,0.69,0.09,0.09,1.94,1.03,0.05,0.05,0,0.05,0.05,6.02,0.79,0,0,0.1,0.09,0.33,0.14,5.32,0.37,0,0.15,4.01,0.05,0.32,0.19,0.14,2.93,0,0,1.83,0.98,0.05,0,0.05,3.91,0,0.05,0.14,1.29,0.38,0.43,0,0.46
Georgia 10th,GA-10,GA,Health care,Medicare,September 11 attacks,Islam,Immigration,Medicaid,Mental health,Social security,Tariff,Abortion,0.93,4.99,0.19,0.91,0.01,0.86,0.1,0.22,0.06,0.08,0.17,0.25,0.56,3.8,1.01,0.01,1.07,1.7,2.51,0.21,0.4,0.01,0.05,0.02,0.01,0,0.06,1.41,0.02,0,0.19,0.09,0.18,0.15,0.08,2.89,2.56,0.11,0.31,0.17,0.88,0.07,0,0.76,0.39,0.66,1.63,0.51,14.54,0.14,6.54,0.35,2.68,1.09,0.91,8.51,0,0.02,0.01,0,1.2,0.04,0.01,0.71,0.28,0,6.13,10.37,5.63,0.03,0.09,0.65,4.23,0.47,0.5,0.2,0.55,0.31,0.1,0,0,4.16,0.89,0,0.05,0.43,0.15,0.2,1.72,1.3,0.16,0.01,0,0.05,0.12,3.89,0.45,0.05,0.01,0.01,0.12,2.42,0,9.3,0.27,0,0.39,5.34,0.02,0.28,0.27,0.08,5.11,0,0.02,2.09,1.11,0.13,0,0,2.15,0,0.36,0.01,1.12,0.38,0.01,0,1.48
Georgia 11th,GA-11,GA,Health care,Medicare,Medicaid,Immigration,Property taxes,September 11 attacks,Mental health,Islam,Social security,Tariff,0.09,4,0.09,0.39,0,0.56,0.02,0.17,0.1,0.05,0.22,0.04,0.75,2.13,1.11,0.01,0.38,0.68,1.27,0.65,1.05,0.01,0.08,0.02,0.02,0.02,0.25,0.62,0.01,0.04,0.16,0.07,0.2,0.61,0.11,1.89,0.62,0,0.27,0.13,0.2,0.06,0,0.72,0.27,0.54,0.3,0.43,18.52,0.11,6.73,0.23,2.55,0.17,0.88,4.59,0.02,0.05,0.02,0,0.86,0.02,0.04,0.75,0.19,0,7.03,9.02,5.23,0.06,0.07,0.22,2.24,0.37,0.44,0.12,0.53,0.83,0.36,0,0.01,2.54,1.63,0.03,0.06,0.56,0.04,0.18,2.24,1.22,0.07,0.01,0.05,0,0.01,5.71,0.96,0.15,0,0.01,0.04,0.49,0.05,5.33,0.43,0,0.24,4.51,0.04,0.08,0.19,0.08,4.18,0,0.04,1.04,0.77,0.09,0,0,2.28,0.03,0.13,0.06,0.12,0.19,0.4,0.02,0.63
Georgia 12th,GA-12,GA,Health care,Medicaid,Medicare,Mental health,Social security,September 11 attacks,Charter schools,Immigration,Abortion,Pensions,0.69,3.55,0.24,0.1,0,0.22,0.01,1.11,0,0.04,0.02,0,0.12,2.08,4.29,0.07,0.69,0.83,1.81,0.07,0.51,0,0.04,0.01,0,0,0.5,0.59,0,0.01,0.08,0.03,0.01,0.64,0.04,1.27,1.14,0,0.25,0.13,0.53,0.03,0,0.49,0.61,0.03,0.06,0.38,17.77,0.66,3.87,0.1,1.73,0.11,0.31,1.88,0,0.02,0,0,0.5,0,0,0.13,0.09,0,12.93,11.19,6.9,0,0.02,0.51,2.1,0.24,1.45,0.08,2.47,0.63,0.06,0.01,0,2.3,1.26,0,0.01,0.21,0.01,0.29,3.15,0.34,0,0.44,0.01,0.01,0,2.06,0.51,0.01,0,0.01,0.02,0.82,0,5.23,0.08,0,0.02,5.64,0.19,0.01,0.65,0.21,1.89,0,0,0.9,1,0.05,0,0,1.23,0.01,0.03,0.01,0.02,0.03,0.11,0.01,1.62
Georgia 13th,GA-13,GA,Health care,Immigration,Medicaid,Islam,Abortion,September 11 attacks,Mental health,Medicare,Social security,Property taxes,0.22,7.41,0.43,0.49,0,0.67,0.03,0.33,0,0.17,0.2,0.45,0.18,1.84,1.71,0.03,0.59,1.23,1.17,0.11,0.75,0,0.03,0.07,0,0,0.1,1.36,0.03,0,0.28,0.18,0.37,0.34,0.17,0.91,0.34,0.17,0.41,0.07,0.17,0.06,0,0.85,0.27,1.26,0.47,0.17,16.28,0.17,12.59,0.27,1.51,0.23,0.91,9.42,0,0,0.17,0,1.12,0.03,0,0.51,0.17,0,10.08,5.11,6.08,0.03,0.03,0.33,2.42,0.41,0.14,0.17,0.48,0.53,0.3,0,0,2.19,1.09,0.17,0,0.53,0.07,0.59,1.98,0.86,0.03,0.03,0,0,0,2.88,1.29,0.03,0,0.07,0,0.91,0,7.29,0.13,0,0.52,3.31,0.07,0.17,0.3,0,2.35,0,0.07,1.32,0.44,0.21,0,0,1.48,0,0.03,0.57,0.1,0.2,0.03,0,0.95
Georgia 14th,GA-14,GA,Health care,September 11 attacks,Islam,Medicaid,Medicare,Immigration,Mental health,Abortion,Social security,Confederate states,1.06,4.12,0.13,0.14,0,0.38,0.46,0,0.02,0,0.13,0,0.19,1.36,0.41,0,1.74,1.82,2.77,0.21,0.41,0,0.1,0.02,0.02,0,0.25,1.45,0.13,0.02,0.02,0.4,0.2,0.62,0,1.26,0.96,0.05,2.24,0.43,0.29,0.09,0,1,0.25,2.69,0.61,0.74,13.83,0.25,6.02,0.35,1.18,1.1,0.77,12.25,0,0,0.29,0.13,1.19,0,0,0.26,0.16,0,9.21,6.23,4.89,0.05,0.02,0.28,2.11,0.39,0.42,0.25,0,0.09,0.07,0,0,2.67,1.66,0,0,0.73,0.04,0.12,0.74,0.55,0.24,0,0,0.02,0,2.7,0.2,0.13,0,0,0.05,0.13,0.02,13.09,0.3,0,0.16,3.55,0,0.43,0.26,1.02,2.01,0,0,2.06,2.23,0,0,0.05,2.28,0,0.2,2.48,1.28,0.48,0.33,0,0.55
Hawaii 1st,HI-01,HI,Health care,Immigration,Mental health,Property taxes,September 11 attacks,Medicare,Common core,Islam,Tariff,Social security,0.18,3.03,0.25,0.39,0,0.67,0.29,0.19,0.02,0.21,0.06,0.01,0.8,2.83,0.69,0.2,1.62,5.13,0.86,0.13,0.1,0,0.01,0.01,0,0,0.2,0.48,0,0,0.15,0.03,0.21,0.3,0.21,1.48,1.52,0.01,0.11,0.07,0.34,0.27,0,1.22,0.17,1.54,0.08,0.4,17.83,0.08,8.16,0.16,2.25,0.43,1.1,3.96,0,0.08,0,0,0.88,0.09,0.01,0.53,0.34,0,3.28,5.22,5.28,0.01,0.22,0.46,3.34,0.31,0.22,0.11,1.28,0.81,0.34,0.18,0,1.26,1.05,0,0.04,0.32,0.17,0.09,2.56,1.81,0.13,0,0.01,0,0.03,5.24,1.05,0.16,0,0,0.17,0.7,0.01,5.24,0.41,0,0.27,3.53,0.02,0.05,0.2,0.22,3.76,0,0,1.19,0.8,0.08,0,0,2.4,0.11,0.04,0.02,0.13,0.36,0.13,0.01,0.72
